step,infected_agents,exposed_agents,recovered_agents,dead_agents,asympt_agents,suscept_agents,hospital_beds,icu_beds
167,7,20,0,0,5,1973,10,0
168,7,20,0,0,5,1973,10,0
169,7,20,0,0,5,1973,10,0
170,7,20,0,0,5,1973,10,0
171,7,20,0,0,5,1973,10,0
172,7,20,0,0,5,1973,10,0
173,7,20,0,0,5,1973,10,0
174,7,20,0,0,5,1973,10,0
175,7,20,0,0,5,1973,10,0
176,7,21,0,0,5,1972,10,0
177,7,21,0,0,5,1972,10,0
178,7,22,0,0,5,1971,10,0
179,7,23,0,0,5,1970,10,0
180,7,23,0,0,5,1970,10,0
181,7,23,0,0,5,1970,10,0
182,7,23,0,0,5,1970,10,0
183,7,23,0,0,5,1970,10,0
184,7,23,0,0,5,1970,10,0
185,7,23,0,0,5,1970,10,0
186,7,24,0,0,5,1969,10,0
187,7,24,0,0,5,1969,10,0
188,7,24,0,0,5,1969,10,0
189,7,24,0,0,5,1969,10,0
190,7,24,0,0,5,1969,10,0
191,7,24,0,0,5,1969,10,0
192,7,24,0,0,5,1969,10,0
193,7,24,0,0,5,1969,10,0
194,7,24,0,0,5,1969,10,0
195,7,24,0,0,5,1969,10,0
196,7,24,0,0,5,1969,10,0
197,7,24,0,0,5,1969,10,0
198,7,24,0,0,5,1969,10,0
199,7,24,0,0,5,1969,10,0
200,7,24,0,0,5,1969,10,0
201,11,24,0,0,9,1973,10,0
202,11,24,0,0,9,1973,10,0
203,11,24,0,0,9,1973,10,0
204,11,24,0,0,9,1973,10,0
205,11,24,0,0,9,1973,10,0
206,11,25,0,0,9,1972,10,0
207,11,25,0,0,9,1972,10,0
208,11,25,0,0,9,1972,10,0
209,11,25,0,0,9,1972,10,0
210,11,25,0,0,9,1972,10,0
211,11,25,0,0,9,1972,10,0
212,11,25,0,0,9,1972,10,0
213,11,25,0,0,9,1972,10,0
214,11,25,0,0,9,1972,10,0
215,11,25,0,0,9,1972,10,0
216,11,25,0,0,9,1972,10,0
217,11,25,0,0,9,1972,10,0
218,11,25,0,0,9,1972,10,0
219,11,25,0,0,9,1972,10,0
220,11,25,0,0,9,1972,10,0
221,11,25,0,0,9,1972,10,0
222,11,25,0,0,9,1972,10,0
223,11,25,0,0,9,1972,10,0
224,11,25,0,0,9,1972,10,0
225,11,25,0,0,9,1972,10,0
226,11,25,0,0,9,1972,10,0
227,11,25,0,0,9,1972,10,0
228,11,25,0,0,9,1972,10,0
229,11,25,0,0,9,1972,10,0
230,11,25,0,0,9,1972,10,0
231,11,25,0,0,9,1972,10,0
232,11,25,0,0,9,1972,10,0
233,11,25,0,0,9,1972,10,0
234,11,25,0,0,9,1972,10,0
235,11,25,0,0,9,1972,10,0
236,11,25,0,0,9,1972,10,0
237,11,25,0,0,9,1972,10,0
238,11,25,0,0,9,1972,10,0
239,11,25,0,0,9,1972,10,0
240,11,25,0,0,9,1972,10,0
241,11,25,0,0,9,1972,10,0
242,11,25,0,0,9,1972,10,0
243,11,25,0,0,9,1972,10,0
244,11,25,0,0,9,1972,10,0
245,11,25,0,0,9,1972,10,0
246,11,25,0,0,9,1972,10,0
247,11,25,0,0,9,1972,10,0
248,11,25,0,0,9,1972,10,0
249,11,25,0,0,9,1972,10,0
250,11,25,0,0,9,1972,10,0
251,12,24,0,0,10,1972,10,0
252,12,24,0,0,10,1972,10,0
253,12,24,0,0,10,1972,10,0
254,12,24,0,0,10,1972,10,0
255,12,24,0,0,10,1972,10,0
256,12,24,0,0,10,1972,10,0
257,12,24,0,0,10,1972,10,0
258,13,23,0,0,11,1972,10,0
259,13,23,0,0,11,1972,10,0
260,13,23,0,0,11,1972,10,0
261,13,23,0,0,11,1972,10,0
262,13,24,0,0,11,1971,10,0
263,13,25,0,0,11,1970,10,0
264,13,25,0,0,11,1970,10,0
265,13,25,0,0,11,1970,10,0
266,13,25,0,0,11,1970,10,0
267,13,25,0,0,11,1970,10,0
268,13,25,0,0,11,1970,10,0
269,13,25,0,0,11,1970,10,0
270,15,23,0,0,13,1970,10,0
271,15,23,0,0,13,1970,10,0
272,15,24,0,0,13,1969,10,0
273,15,25,0,0,13,1968,10,0
274,15,26,0,0,13,1967,10,0
275,15,27,0,0,13,1966,10,0
276,15,27,0,0,13,1966,10,0
277,15,28,0,0,13,1965,10,0
278,15,28,0,0,13,1965,10,0
279,15,28,0,0,13,1965,10,0
280,15,28,0,0,13,1965,10,0
281,15,29,0,0,13,1964,10,0
282,15,29,0,0,13,1964,10,0
283,16,28,0,0,14,1964,10,0
284,16,28,0,0,14,1964,10,0
285,16,28,0,0,14,1964,10,0
286,16,28,0,0,14,1964,10,0
287,17,27,0,0,14,1964,10,0
288,17,27,0,0,14,1964,10,0
289,17,27,0,0,14,1964,10,0
290,17,28,0,0,14,1963,10,0
291,17,28,0,0,14,1963,10,0
292,17,28,0,0,14,1963,10,0
293,17,28,0,0,14,1963,10,0
294,17,29,0,0,14,1962,10,0
295,17,29,0,0,14,1962,10,0
296,17,29,0,0,14,1962,10,0
297,17,29,0,0,14,1962,10,0
298,17,29,0,0,14,1962,10,0
299,17,29,0,0,14,1962,10,0
300,17,29,0,0,13,1962,10,0
301,18,30,0,0,14,1960,10,0
302,18,30,0,0,14,1960,10,0
303,18,30,0,0,14,1960,10,0
304,18,30,0,0,14,1960,10,0
305,18,31,0,0,14,1959,10,0
306,18,32,0,0,14,1958,10,0
307,18,32,0,0,14,1958,10,0
308,18,32,0,0,14,1958,10,0
309,18,32,0,0,14,1958,10,0
310,18,32,0,0,14,1958,10,0
311,18,32,0,0,14,1958,10,0
312,18,32,0,0,14,1958,10,0
313,18,32,0,0,14,1958,10,0
314,18,32,0,0,14,1958,10,0
315,18,32,0,0,14,1958,10,0
316,18,32,0,0,14,1958,10,0
317,18,32,0,0,14,1958,10,0
318,18,33,0,0,14,1957,10,0
319,18,33,0,0,14,1957,10,0
320,18,33,0,0,14,1957,10,0
321,18,33,0,0,14,1957,10,0
322,18,33,0,0,14,1957,10,0
323,18,33,0,0,14,1957,10,0
324,18,34,0,0,14,1956,10,0
325,18,34,0,0,14,1956,10,0
326,18,34,0,0,14,1956,10,0
327,18,34,0,0,14,1956,10,0
328,18,34,0,0,14,1956,10,0
329,18,35,0,0,14,1955,10,0
330,18,35,0,0,14,1955,10,0
331,18,35,0,0,14,1955,10,0
332,18,35,0,0,14,1955,10,0
333,18,35,0,0,14,1955,10,0
334,18,35,0,0,14,1955,10,0
335,18,35,0,0,14,1955,10,0
336,18,35,0,0,14,1955,10,0
337,18,35,0,0,14,1955,10,0
338,18,35,0,0,14,1955,10,0
339,18,35,0,0,14,1955,10,0
340,18,36,0,0,14,1954,10,0
341,18,36,0,0,14,1954,10,0
342,18,36,0,0,14,1954,10,0
343,18,36,0,0,14,1954,10,0
344,18,36,0,0,14,1954,10,0
345,18,36,0,0,14,1954,10,0
346,18,36,0,0,14,1954,10,0
347,18,36,0,0,14,1954,10,0
348,18,36,0,0,14,1954,10,0
349,18,37,0,0,14,1953,10,0
350,18,37,0,0,14,1953,10,0
351,18,37,0,0,14,1953,10,0
352,18,37,0,0,14,1953,10,0
353,18,37,0,0,14,1953,10,0
354,18,37,0,0,14,1953,10,0
355,18,37,0,0,14,1953,10,0
356,18,39,0,0,14,1951,10,0
357,18,39,0,0,14,1951,10,0
358,18,39,0,0,14,1951,10,0
359,18,39,0,0,14,1951,10,0
360,18,39,0,0,14,1951,10,0
361,18,40,0,0,14,1950,10,0
362,18,40,0,0,14,1950,10,0
363,18,40,0,0,14,1950,10,0
364,18,40,0,0,14,1950,10,0
365,18,40,0,0,14,1950,10,0
366,18,40,0,0,14,1950,10,0
367,18,40,0,0,14,1950,10,0
368,18,40,0,0,14,1950,10,0
369,18,40,0,0,14,1950,10,0
370,18,40,0,0,14,1950,10,0
371,18,40,0,0,14,1950,10,0
372,18,40,0,0,14,1950,10,0
373,18,40,0,0,14,1950,9,0
374,18,40,0,0,14,1950,9,0
375,18,40,0,0,14,1950,9,0
376,19,39,0,0,15,1950,9,0
377,19,39,0,0,15,1950,9,0
378,19,39,0,0,15,1950,9,0
379,19,39,0,0,15,1950,9,0
380,19,39,0,0,15,1950,9,0
381,19,39,0,0,15,1950,9,0
382,19,40,0,0,15,1949,9,0
383,21,39,0,0,16,1948,9,0
384,21,39,0,0,16,1948,9,0
385,21,40,0,0,16,1947,9,0
386,21,40,0,0,16,1947,9,0
387,21,40,0,0,16,1947,9,0
388,21,40,0,0,16,1947,9,0
389,21,41,0,0,16,1946,9,0
390,22,40,0,0,17,1946,9,0
391,23,39,0,0,18,1946,9,0
392,23,39,0,0,18,1946,9,0
393,23,39,0,0,18,1946,9,0
394,23,39,0,0,18,1946,9,0
395,23,39,0,0,18,1946,9,0
396,23,40,0,0,18,1945,9,0
397,23,40,0,0,18,1945,9,0
398,23,40,0,0,18,1945,9,0
399,23,40,0,0,18,1945,9,0
400,24,39,0,0,19,1945,9,0
401,28,39,0,0,23,1949,9,0
402,29,40,0,0,24,1947,9,0
403,29,40,0,0,24,1947,9,0
404,30,39,0,0,24,1947,9,0
405,31,38,0,0,24,1947,9,0
406,31,38,0,0,24,1947,9,0
407,31,39,0,0,24,1946,9,0
408,31,39,0,0,24,1946,9,0
409,31,39,0,0,24,1946,9,0
410,31,40,0,0,24,1945,9,0
411,31,40,0,0,24,1945,9,0
412,31,40,0,0,24,1945,9,0
413,31,41,0,0,24,1944,9,0
414,31,41,0,0,24,1944,9,0
415,31,41,0,0,24,1944,9,0
416,31,41,0,0,24,1944,9,0
417,31,41,0,0,24,1944,9,0
418,31,42,0,0,24,1943,9,0
419,31,42,0,0,24,1943,9,0
420,31,42,0,0,24,1943,9,0
421,31,42,0,0,24,1943,9,0
422,32,41,0,0,25,1943,9,0
423,32,41,0,0,25,1943,9,0
424,32,42,0,0,25,1942,9,0
425,32,42,0,0,25,1942,9,0
426,32,42,0,0,25,1942,9,0
427,32,42,0,0,25,1942,9,0
428,32,42,0,0,25,1942,9,0
429,32,43,0,0,25,1941,9,0
430,32,43,0,0,25,1941,9,0
431,32,43,0,0,25,1941,9,0
432,32,43,0,0,25,1941,9,0
433,32,43,0,0,25,1941,9,0
434,32,43,0,0,25,1941,9,0
435,32,43,0,0,25,1941,9,0
436,32,43,0,0,25,1941,9,0
437,32,43,0,0,25,1941,9,0
438,32,43,0,0,25,1941,9,0
439,32,43,0,0,25,1941,9,0
440,32,44,0,0,25,1940,9,0
441,32,44,0,0,25,1940,9,0
442,32,44,0,0,25,1940,9,0
443,32,44,0,0,25,1940,9,0
444,32,44,0,0,25,1940,9,0
445,32,44,0,0,25,1940,9,0
446,32,44,0,0,25,1940,9,0
447,32,44,0,0,25,1940,9,0
448,32,44,0,0,25,1940,9,0
449,32,45,0,0,25,1939,9,0
450,32,45,0,0,25,1939,9,0
451,32,45,0,0,25,1939,9,0
452,32,45,0,0,25,1939,9,0
453,32,45,0,0,25,1939,9,0
454,32,45,0,0,25,1939,9,0
455,32,47,0,0,25,1937,9,0
456,32,47,0,0,25,1937,9,0
457,32,47,0,0,25,1937,9,0
458,32,49,0,0,25,1935,9,0
459,32,49,0,0,25,1935,9,0
460,32,49,0,0,25,1935,9,0
461,32,49,0,0,25,1935,9,0
462,32,49,0,0,25,1935,9,0
463,32,49,0,0,25,1935,9,0
464,32,52,0,0,25,1932,9,0
465,32,52,0,0,25,1932,9,0
466,32,52,0,0,25,1932,9,0
467,32,52,0,0,25,1932,9,0
468,32,52,0,0,25,1932,9,0
469,32,53,0,0,25,1931,9,0
470,32,54,0,0,25,1930,9,0
471,32,54,0,0,25,1930,9,0
472,32,55,0,0,25,1929,9,0
473,32,55,0,0,25,1929,9,0
474,32,56,0,0,25,1928,9,0
475,32,57,0,0,25,1927,9,0
476,32,58,0,0,25,1926,9,0
477,32,58,0,0,25,1926,9,0
478,32,58,0,0,25,1926,9,0
479,32,58,0,0,25,1926,9,0
480,32,58,0,0,25,1926,9,0
481,32,58,0,0,25,1926,9,0
482,32,58,0,0,25,1926,9,0
483,32,58,0,0,25,1926,9,0
484,32,58,0,0,25,1926,9,0
485,32,58,0,0,25,1926,9,0
486,32,59,0,0,25,1925,9,0
487,32,59,0,0,25,1925,9,0
488,32,59,0,0,25,1925,9,0
489,32,59,0,0,25,1925,9,0
490,32,59,0,0,25,1925,9,0
491,32,60,0,0,25,1924,9,0
492,32,60,0,0,25,1924,9,0
493,32,60,0,0,25,1924,9,0
494,32,61,0,0,25,1923,9,0
495,32,62,0,0,25,1922,9,0
496,32,62,0,0,25,1922,9,0
497,32,63,0,0,25,1921,9,0
498,32,63,0,0,25,1921,9,0
499,32,65,0,0,25,1919,9,0
500,32,65,0,0,25,1919,9,0
501,32,66,0,0,25,1918,9,0
502,32,66,0,0,25,1918,9,0
503,32,67,0,0,25,1917,9,0
504,32,67,0,0,25,1917,9,0
505,32,67,0,0,25,1917,9,0
506,32,67,0,0,25,1917,9,0
507,32,67,0,0,25,1917,9,0
508,32,67,0,0,25,1917,9,0
509,32,67,0,0,25,1917,9,0
510,33,68,0,0,25,1915,9,0
511,33,68,0,0,25,1915,9,0
512,33,68,0,0,25,1915,9,0
513,33,68,0,0,25,1915,9,0
514,33,68,0,0,25,1915,9,0
515,33,68,0,0,25,1915,9,0
516,33,68,0,0,25,1915,9,0
517,33,68,0,0,25,1915,9,0
518,33,68,0,0,25,1915,9,0
519,33,68,0,0,25,1915,8,0
520,33,69,0,0,25,1914,8,0
521,33,69,0,0,25,1914,8,0
522,35,67,0,0,26,1914,8,0
523,36,66,0,0,27,1914,8,0
524,36,68,0,0,27,1912,8,0
525,36,69,0,0,27,1911,8,0
526,37,69,0,0,28,1910,8,0
527,38,68,0,0,28,1910,8,0
528,38,69,0,0,28,1909,8,0
529,38,69,0,0,28,1909,8,0
530,38,69,0,0,28,1909,8,0
531,38,71,0,0,28,1907,8,0
532,38,71,0,0,28,1907,8,0
533,38,71,0,0,28,1907,8,0
534,40,69,0,0,29,1907,8,0
535,40,70,0,0,29,1906,8,0
536,40,70,0,0,29,1906,8,0
537,40,70,0,0,29,1906,8,0
538,40,70,0,0,29,1906,8,0
539,41,69,0,0,30,1906,8,0
540,41,69,0,0,30,1906,8,0
541,41,69,0,0,30,1906,8,0
542,41,69,0,0,30,1906,8,0
543,41,69,0,0,30,1906,8,0
544,41,69,0,0,30,1906,8,0
545,41,69,0,0,30,1906,8,0
546,41,71,0,0,30,1904,8,0
547,41,71,0,0,30,1904,8,0
548,41,72,0,0,30,1903,8,0
549,41,72,0,0,30,1903,8,0
550,41,73,0,0,30,1902,8,0
551,41,73,0,0,30,1902,8,0
552,41,73,0,0,30,1902,8,0
553,41,74,0,0,30,1901,8,0
554,41,74,0,0,30,1901,8,0
555,41,74,0,0,30,1901,8,0
556,41,74,0,0,30,1901,8,0
557,41,75,0,0,30,1900,8,0
558,41,75,0,0,30,1900,8,0
559,41,75,0,0,30,1900,8,0
560,44,72,0,0,31,1900,8,0
561,44,72,0,0,31,1900,8,0
562,44,72,0,0,31,1900,8,0
563,44,73,0,0,31,1899,8,0
564,45,72,0,0,31,1899,8,0
565,45,72,0,0,31,1899,8,0
566,45,72,0,0,30,1899,8,0
567,45,72,0,0,30,1899,8,0
568,45,72,0,0,30,1899,8,0
569,45,72,0,0,30,1899,8,0
570,45,72,0,0,30,1899,8,0
571,45,73,0,0,30,1898,8,0
572,45,73,0,0,30,1898,8,0
573,45,73,0,0,30,1898,8,0
574,45,73,0,0,30,1898,8,0
575,45,73,0,0,30,1898,8,0
576,45,73,0,0,30,1898,8,0
577,45,73,0,0,29,1898,8,0
578,45,74,0,0,29,1897,8,0
579,45,74,0,0,29,1897,8,0
580,45,74,0,0,29,1897,8,0
581,45,75,0,0,29,1896,8,0
582,46,74,0,0,30,1896,8,0
583,46,74,0,0,30,1896,8,0
584,46,74,0,0,30,1896,8,0
585,46,74,0,0,30,1896,8,0
586,46,74,0,0,30,1896,8,0
587,46,76,0,0,30,1894,8,0
588,46,76,0,0,30,1894,8,0
589,46,76,0,0,30,1894,8,0
590,46,76,0,0,30,1894,8,0
591,47,76,0,0,30,1893,8,0
592,47,76,0,0,30,1893,8,0
593,47,76,0,0,30,1893,8,0
594,47,76,0,0,30,1893,8,0
595,47,77,0,0,30,1892,8,0
596,47,80,0,0,30,1889,8,0
597,47,80,0,0,30,1889,8,0
598,47,81,0,0,30,1888,8,0
599,48,80,0,0,30,1888,8,0
600,48,80,0,0,30,1888,8,0
601,48,80,0,0,30,1888,8,0
602,48,80,0,0,30,1888,8,0
603,48,80,0,0,30,1888,8,0
604,48,80,0,0,30,1888,8,0
605,48,80,0,0,30,1888,8,0
606,48,80,0,0,30,1888,8,0
607,48,81,0,0,30,1887,8,0
608,48,81,0,0,30,1887,8,0
609,48,81,0,0,30,1887,8,0
610,48,81,0,0,30,1887,8,0
611,48,81,0,0,30,1887,8,0
612,48,81,0,0,30,1887,8,0
613,48,82,0,0,30,1886,8,0
614,48,82,0,0,30,1886,8,0
615,48,82,0,0,30,1886,8,0
616,48,84,0,0,30,1884,8,0
617,49,83,0,0,31,1884,8,0
618,49,83,0,0,31,1884,8,0
619,49,84,0,0,31,1883,8,0
620,49,84,0,0,31,1883,8,0
621,49,84,0,0,31,1883,8,0
622,49,84,0,0,31,1883,8,0
623,49,84,0,0,31,1883,8,0
624,49,85,0,0,31,1882,8,0
625,50,84,0,0,32,1882,8,0
626,50,84,0,0,32,1882,8,0
627,51,83,0,0,32,1882,8,0
628,51,83,0,0,32,1882,8,0
629,53,81,0,0,33,1882,8,0
630,53,81,0,0,33,1882,8,0
631,53,83,0,0,33,1880,8,0
632,53,84,0,0,33,1879,8,0
633,53,84,0,0,33,1879,8,0
634,55,82,0,0,35,1879,8,0
635,55,82,0,0,35,1879,8,0
636,56,82,0,0,36,1878,8,0
637,56,82,0,0,36,1878,8,0
638,56,82,0,0,36,1878,8,0
639,56,84,0,0,36,1876,8,0
640,56,84,0,0,36,1876,8,0
641,56,84,0,0,36,1876,8,0
642,56,84,0,0,36,1876,8,0
643,56,84,0,0,36,1876,8,0
644,56,84,0,0,36,1876,8,0
645,56,84,0,0,36,1876,8,0
646,56,84,0,0,36,1876,8,0
647,56,84,0,0,36,1876,7,0
648,56,85,0,0,36,1875,7,0
649,56,85,0,0,36,1875,7,0
650,56,85,0,0,36,1875,7,0
651,56,85,0,0,36,1875,7,0
652,56,85,0,0,36,1875,7,0
653,57,84,0,0,37,1875,7,0
654,57,84,0,0,37,1875,7,0
655,57,84,0,0,37,1875,7,0
656,57,84,0,0,37,1875,7,0
657,58,83,0,0,38,1875,7,0
658,59,83,0,0,38,1874,7,0
659,59,83,0,0,38,1874,7,0
660,59,83,0,0,38,1874,7,0
661,59,83,0,0,38,1874,7,0
662,59,83,0,0,38,1874,7,0
663,59,83,0,0,38,1874,7,0
664,59,84,0,0,38,1873,7,0
665,59,84,0,0,38,1873,7,0
666,60,84,0,0,38,1872,7,0
667,60,84,0,0,38,1872,7,0
668,60,85,0,0,38,1871,7,0
669,60,85,0,0,38,1871,7,0
670,61,84,0,0,39,1871,6,0
671,62,83,0,0,39,1871,6,0
672,62,83,0,0,39,1871,6,0
673,62,83,0,0,39,1871,6,0
674,62,84,0,0,39,1870,6,0
675,62,84,0,0,39,1870,6,0
676,63,83,0,0,40,1870,6,0
677,63,83,0,0,40,1870,6,0
678,63,83,0,0,39,1869,6,0
679,63,83,0,0,39,1869,6,0
680,63,83,0,0,39,1869,6,0
681,63,83,0,0,39,1869,6,0
682,63,83,0,0,39,1869,6,0
683,63,83,0,0,39,1869,6,0
684,63,83,0,0,39,1869,6,0
685,63,83,0,0,39,1869,6,0
686,63,83,0,0,39,1869,6,0
687,63,83,0,0,39,1869,6,0
688,63,83,0,0,39,1869,6,0
689,63,83,0,0,39,1869,6,0
690,63,83,0,0,39,1869,6,0
691,63,83,0,0,39,1869,6,0
692,63,83,0,0,39,1869,6,0
693,63,83,0,0,39,1869,6,0
694,63,83,0,0,39,1869,6,0
695,63,83,0,0,39,1869,6,0
696,63,83,0,0,39,1869,6,0
697,63,83,0,0,39,1869,6,0
698,63,83,0,0,39,1869,6,0
699,63,83,0,0,39,1869,6,0
700,63,83,0,0,39,1869,6,0
701,63,83,0,0,39,1869,6,0
702,63,83,0,0,39,1869,6,0
703,63,83,0,0,39,1869,6,0
704,63,83,0,0,39,1869,6,0
705,63,83,0,0,39,1869,6,0
706,63,83,0,0,39,1869,6,0
707,63,84,0,0,39,1868,6,0
708,63,84,0,0,39,1868,6,0
709,63,84,0,0,39,1868,6,0
710,63,84,0,0,39,1868,6,0
711,63,84,0,0,39,1868,6,0
712,63,85,0,0,39,1867,6,0
713,63,85,0,0,39,1867,6,0
714,63,85,0,0,39,1867,6,0
715,65,83,0,0,40,1867,6,0
716,66,83,0,0,40,1866,6,0
717,66,83,0,0,40,1866,6,0
718,66,83,0,0,40,1866,6,0
719,66,83,0,0,40,1866,6,0
720,66,83,0,0,40,1866,6,0
721,67,82,0,0,41,1866,6,0
722,67,82,0,0,41,1866,6,0
723,67,82,0,0,41,1866,6,0
724,67,83,0,0,41,1865,6,0
725,67,83,0,0,41,1865,6,0
726,67,83,0,0,41,1865,6,0
727,68,82,0,0,42,1865,6,0
728,69,81,0,0,43,1865,6,0
729,69,82,0,0,43,1864,6,0
730,69,82,0,0,43,1864,6,0
