step,infected_agents,exposed_agents,recovered_agents,dead_agents,asympt_agents,suscept_agents,hospital_beds,icu_beds,avg_infection
233,5,9,0,0,5,1988,10,0,0.00
234,5,9,0,0,5,1988,10,0,0.00
235,5,9,0,0,5,1988,10,0,0.00
236,5,9,0,0,5,1988,10,0,0.00
237,5,9,0,0,5,1988,10,0,0.00
238,5,9,0,0,5,1988,10,0,0.00
239,5,9,0,0,5,1988,10,0,0.00
240,5,9,0,0,5,1988,10,0,0.00
241,5,10,0,0,5,1987,10,0,0.20
242,5,10,0,0,5,1987,10,0,0.00
243,5,10,0,0,5,1987,10,0,0.00
244,5,10,0,0,5,1987,10,0,0.00
245,5,10,0,0,5,1987,10,0,0.00
246,5,10,0,0,5,1987,10,0,0.00
247,5,10,0,0,5,1987,10,0,0.00
248,5,10,0,0,5,1987,10,0,0.00
249,5,10,0,0,5,1987,10,0,0.00
250,5,10,0,0,5,1987,10,0,0.00
251,5,10,0,0,5,1987,10,0,0.00
252,5,10,0,0,5,1987,10,0,0.00
253,5,10,0,0,5,1987,10,0,0.00
254,5,10,0,0,5,1987,10,0,0.00
255,5,10,0,0,5,1987,10,0,0.00
256,5,10,0,0,5,1987,10,0,0.00
257,5,10,0,0,5,1987,10,0,0.00
258,5,10,0,0,5,1987,10,0,0.00
259,5,10,0,0,5,1987,10,0,0.00
260,5,10,0,0,5,1987,10,0,0.00
261,5,10,0,0,5,1987,10,0,0.00
262,5,10,0,0,5,1987,10,0,0.00
263,5,10,0,0,5,1987,10,0,0.00
264,5,10,0,0,5,1987,10,0,0.00
265,5,10,0,0,5,1987,10,0,0.00
266,5,10,0,0,5,1987,10,0,0.00
267,5,10,0,0,5,1987,10,0,0.00
268,5,10,0,0,5,1987,10,0,0.00
269,5,10,0,0,5,1987,10,0,0.00
270,5,10,0,0,5,1987,10,0,0.00
271,5,10,0,0,5,1987,10,0,0.00
272,5,10,0,0,5,1987,10,0,0.00
273,5,10,0,0,5,1987,10,0,0.00
274,5,10,0,0,5,1987,10,0,0.00
275,5,10,0,0,5,1987,10,0,0.00
276,5,10,0,0,5,1987,10,0,0.00
277,5,10,0,0,5,1987,10,0,0.00
278,5,10,0,0,5,1987,10,0,0.00
279,5,10,0,0,5,1987,10,0,0.00
280,5,10,0,0,5,1987,10,0,0.00
281,5,10,0,0,5,1987,10,0,0.00
282,5,10,0,0,5,1987,10,0,0.00
283,5,10,0,0,5,1987,10,0,0.00
284,5,10,0,0,5,1987,10,0,0.00
285,5,10,0,0,5,1987,10,0,0.00
286,5,10,0,0,5,1987,10,0,0.00
287,5,10,0,0,5,1987,10,0,0.00
288,5,10,0,0,5,1987,10,0,0.00
289,5,10,0,0,5,1987,10,0,0.00
290,5,10,0,0,5,1987,10,0,0.00
291,5,10,0,0,5,1987,10,0,0.00
292,5,10,0,0,5,1987,10,0,0.00
293,5,10,0,0,5,1987,10,0,0.00
294,5,10,0,0,5,1987,10,0,0.00
295,5,10,0,0,5,1987,10,0,0.00
296,5,10,0,0,5,1987,10,0,0.00
297,5,10,0,0,5,1987,10,0,0.00
298,5,10,0,0,5,1987,10,0,0.00
299,5,11,0,0,5,1986,10,0,0.20
300,5,11,0,0,5,1986,10,0,0.00
301,5,11,0,0,5,1986,10,0,0.00
302,5,12,0,0,5,1985,10,0,0.20
303,5,12,0,0,5,1985,10,0,0.00
304,5,12,0,0,5,1985,10,0,0.00
305,5,12,0,0,5,1985,10,0,0.00
306,5,12,0,0,5,1985,10,0,0.00
307,5,12,0,0,5,1985,10,0,0.00
308,5,12,0,0,5,1985,10,0,0.00
309,5,12,0,0,5,1985,10,0,0.00
310,5,12,0,0,5,1985,10,0,0.00
