step,infected_agents,exposed_agents,recovered_agents,dead_agents,asympt_agents
188,4,12,0,0,4
189,4,12,0,0,4
190,4,12,0,0,4
191,4,12,0,0,4
192,4,12,0,0,4
193,4,12,0,0,4
194,4,12,0,0,4
195,4,12,0,0,4
196,4,12,0,0,4
197,4,12,0,0,4
198,4,12,0,0,4
199,4,12,0,0,4
200,4,12,0,0,4
201,4,12,0,0,4
202,4,12,0,0,4
203,4,12,0,0,4
204,4,12,0,0,4
205,4,12,0,0,4
206,4,12,0,0,4
207,4,12,0,0,4
208,4,12,0,0,4
209,4,12,0,0,4
210,4,12,0,0,4
211,4,12,0,0,4
212,4,12,0,0,4
213,4,12,0,0,4
214,4,12,0,0,4
215,4,12,0,0,4
216,4,12,0,0,4
217,4,12,0,0,4
218,4,12,0,0,4
219,4,12,0,0,4
220,4,12,0,0,4
221,4,12,0,0,4
222,4,12,0,0,4
223,4,12,0,0,4
224,4,12,0,0,4
225,4,12,0,0,4
226,4,12,0,0,4
227,4,12,0,0,4
228,4,12,0,0,4
229,4,12,0,0,4
230,4,12,0,0,4
231,4,12,0,0,4
232,4,12,0,0,4
233,4,12,0,0,4
234,4,12,0,0,4
235,4,12,0,0,4
236,4,12,0,0,4
237,4,12,0,0,4
238,4,12,0,0,4
239,4,12,0,0,4
240,4,12,0,0,4
241,4,12,0,0,4
242,4,12,0,0,4
243,4,13,0,0,4
244,4,13,0,0,4
245,4,13,0,0,4
246,4,13,0,0,4
247,4,13,0,0,4
248,4,13,0,0,4
249,4,13,0,0,4
250,4,13,0,0,4
251,4,13,0,0,4
252,4,13,0,0,4
253,4,13,0,0,4
254,4,13,0,0,4
255,4,13,0,0,4
256,4,13,0,0,4
257,4,14,0,0,4
258,4,14,0,0,4
259,4,14,0,0,4
260,4,14,0,0,4
261,4,14,0,0,4
262,4,14,0,0,4
263,4,14,0,0,4
264,4,14,0,0,4
265,4,14,0,0,4
266,4,14,0,0,4
267,4,14,0,0,4
268,4,14,0,0,4
269,4,14,0,0,4
270,4,14,0,0,4
271,4,14,0,0,4
272,4,14,0,0,4
273,4,14,0,0,4
274,4,14,0,0,4
275,4,14,0,0,4
276,4,14,0,0,4
277,4,14,0,0,4
278,4,14,0,0,4
279,4,14,0,0,4
280,4,14,0,0,4
281,4,14,0,0,4
282,4,14,0,0,4
283,4,14,0,0,4
284,4,14,0,0,4
285,4,14,0,0,4
286,4,14,0,0,4
287,4,14,0,0,4
288,4,14,0,0,4
289,4,14,0,0,4
290,4,14,0,0,4
291,4,14,0,0,4
292,4,14,0,0,4
293,4,14,0,0,4
294,4,14,0,0,4
295,4,14,0,0,4
296,4,14,0,0,4
297,4,14,0,0,4
298,4,14,0,0,4
299,4,14,0,0,4
300,4,14,0,0,4
301,4,14,0,0,4
302,4,14,0,0,4
303,4,14,0,0,4
304,4,14,0,0,4
305,4,14,0,0,4
306,4,14,0,0,4
307,4,14,0,0,4
308,4,14,0,0,4
309,4,14,0,0,4
310,4,14,0,0,4
311,4,14,0,0,4
312,4,14,0,0,4
313,4,14,0,0,4
314,4,14,0,0,4
315,4,14,0,0,4
316,4,14,0,0,4
317,4,14,0,0,4
318,4,14,0,0,4
319,4,14,0,0,4
320,4,14,0,0,4
321,4,14,0,0,4
322,4,14,0,0,4
323,4,14,0,0,4
324,4,14,0,0,4
325,4,15,0,0,4
326,4,15,0,0,4
327,4,15,0,0,4
328,4,15,0,0,4
329,4,15,0,0,4
330,4,15,0,0,4
331,4,15,0,0,4
332,4,15,0,0,4
333,4,15,0,0,4
334,4,15,0,0,4
335,4,15,0,0,4
336,4,15,0,0,4
337,4,15,0,0,4
338,4,15,0,0,4
339,4,15,0,0,4
340,4,15,0,0,4
341,4,15,0,0,4
342,4,15,0,0,4
343,4,15,0,0,4
344,4,15,0,0,4
345,4,15,0,0,4
346,4,15,0,0,4
347,4,15,0,0,4
348,4,15,0,0,4
349,4,15,0,0,4
350,4,15,0,0,4
351,4,15,0,0,4
352,4,15,0,0,4
353,4,15,0,0,4
354,4,15,0,0,4
355,4,15,0,0,4
356,4,15,0,0,4
357,4,15,0,0,4
358,4,15,0,0,4
359,4,15,0,0,4
360,4,15,0,0,4
361,4,15,0,0,4
362,4,15,0,0,4
363,4,15,0,0,4
364,4,15,0,0,4
365,4,15,0,0,4
366,4,15,0,0,4
367,4,15,0,0,4
368,4,15,0,0,4
369,4,15,0,0,4
370,4,15,0,0,4
371,4,15,0,0,4
372,4,15,0,0,4
373,4,15,0,0,4
374,4,15,0,0,4
375,4,15,0,0,4
376,4,15,0,0,4
377,4,15,0,0,4
378,4,15,0,0,4
379,4,15,0,0,4
380,4,15,0,0,4
381,4,15,0,0,4
382,4,15,0,0,4
383,4,15,0,0,4
384,4,15,0,0,4
385,4,15,0,0,4
386,4,15,0,0,4
387,4,15,0,0,4
388,4,15,0,0,4
389,4,15,0,0,4
390,4,15,0,0,4
391,4,15,0,0,4
392,4,15,0,0,4
393,4,15,0,0,4
394,4,15,0,0,4
395,4,15,0,0,4
396,4,15,0,0,4
397,4,15,0,0,4
398,4,15,0,0,4
399,4,15,0,0,4
400,4,15,0,0,4
401,4,15,0,0,4
402,4,15,0,0,4
403,4,15,0,0,4
404,4,15,0,0,4
405,4,15,0,0,4
406,4,15,0,0,4
407,4,15,0,0,4
408,4,15,0,0,4
409,4,15,0,0,4
410,4,15,0,0,4
411,4,15,0,0,4
412,4,15,0,0,4
413,4,15,0,0,4
414,4,15,0,0,4
415,4,15,0,0,4
416,4,15,0,0,4
417,4,15,0,0,4
418,4,15,0,0,4
419,4,15,0,0,4
420,4,15,0,0,4
421,4,15,0,0,4
422,4,15,0,0,4
423,4,16,0,0,4
424,4,16,0,0,4
425,4,16,0,0,4
426,4,16,0,0,4
427,4,16,0,0,4
428,4,16,0,0,4
429,4,16,0,0,4
430,4,16,0,0,4
431,4,16,0,0,4
432,4,16,0,0,4
433,4,16,0,0,4
434,4,16,0,0,4
435,4,16,0,0,4
436,4,16,0,0,4
437,4,16,0,0,4
438,4,16,0,0,4
439,4,16,0,0,4
440,4,16,0,0,4
441,4,16,0,0,4
442,4,16,0,0,4
443,4,16,0,0,4
444,4,16,0,0,4
445,4,16,0,0,4
446,4,16,0,0,4
447,4,16,0,0,4
448,4,16,0,0,4
449,4,16,0,0,4
450,4,16,0,0,4
451,4,16,0,0,4
452,4,16,0,0,4
453,4,16,0,0,4
454,4,16,0,0,4
455,4,16,0,0,4
456,4,16,0,0,4
457,4,16,0,0,4
458,4,17,0,0,4
459,4,17,0,0,4
460,4,17,0,0,4
461,4,17,0,0,4
462,4,17,0,0,4
463,4,17,0,0,4
464,4,18,0,0,4
465,4,18,0,0,4
466,4,18,0,0,4
467,4,18,0,0,4
468,4,18,0,0,4
469,4,18,0,0,4
470,4,18,0,0,4
471,4,18,0,0,4
472,4,18,0,0,4
473,4,18,0,0,4
474,4,18,0,0,4
475,4,18,0,0,4
476,4,18,0,0,4
477,4,18,0,0,4
478,4,18,0,0,4
479,4,18,0,0,4
480,4,18,0,0,4
481,4,18,0,0,4
482,4,18,0,0,4
483,4,18,0,0,4
484,4,19,0,0,4
485,4,19,0,0,4
486,4,19,0,0,4
487,4,19,0,0,4
488,4,19,0,0,4
489,4,19,0,0,4
490,4,19,0,0,4
491,4,19,0,0,4
492,4,19,0,0,4
493,4,19,0,0,4
494,4,20,0,0,4
495,4,20,0,0,4
496,4,20,0,0,4
497,4,20,0,0,4
498,4,20,0,0,4
499,4,20,0,0,4
500,4,20,0,0,4
501,4,20,0,0,4
502,4,20,0,0,4
503,4,20,0,0,4
504,4,20,0,0,4
505,4,20,0,0,4
506,4,20,0,0,4
507,4,20,0,0,4
508,4,20,0,0,4
509,4,20,0,0,4
510,4,20,0,0,4
511,4,20,0,0,4
512,4,20,0,0,4
513,4,20,0,0,4
514,4,20,0,0,4
515,4,21,0,0,4
516,4,21,0,0,4
517,4,21,0,0,4
518,4,21,0,0,4
519,4,21,0,0,4
520,4,21,0,0,4
521,4,21,0,0,4
522,4,21,0,0,4
523,4,21,0,0,4
524,4,21,0,0,4
525,4,21,0,0,4
526,4,21,0,0,4
527,4,21,0,0,4
528,4,21,0,0,4
529,4,21,0,0,4
530,4,21,0,0,4
531,4,21,0,0,4
532,4,21,0,0,4
533,4,21,0,0,4
534,4,21,0,0,4
535,4,21,0,0,4
536,4,21,0,0,4
537,4,21,0,0,4
538,4,21,0,0,4
539,4,21,0,0,4
540,4,21,0,0,4
541,4,21,0,0,4
542,4,21,0,0,4
543,4,21,0,0,4
544,4,21,0,0,4
545,4,21,0,0,4
546,4,21,0,0,4
547,4,21,0,0,4
548,4,21,0,0,4
549,4,21,0,0,4
550,4,21,0,0,4
551,4,21,0,0,4
552,4,21,0,0,4
553,4,21,0,0,4
554,4,21,0,0,4
555,4,21,0,0,4
556,4,21,0,0,4
557,4,21,0,0,4
558,4,21,0,0,4
559,4,21,0,0,4
560,4,21,0,0,4
561,4,21,0,0,4
562,4,21,0,0,4
563,4,22,0,0,4
564,4,22,0,0,4
565,4,22,0,0,4
566,4,22,0,0,4
567,4,22,0,0,4
568,4,22,0,0,4
569,4,22,0,0,4
570,4,22,0,0,4
571,4,22,0,0,4
572,4,22,0,0,4
573,4,22,0,0,4
574,4,22,0,0,4
575,4,22,0,0,4
576,4,22,0,0,4
577,4,22,0,0,4
578,4,22,0,0,4
579,4,22,0,0,4
580,4,22,0,0,4
581,4,22,0,0,4
582,4,22,0,0,4
583,4,22,0,0,4
584,4,22,0,0,4
585,4,22,0,0,4
586,4,23,0,0,4
587,4,23,0,0,4
588,4,23,0,0,4
589,4,23,0,0,4
590,4,23,0,0,4
591,4,23,0,0,4
592,4,23,0,0,4
593,4,23,0,0,4
594,4,23,0,0,4
595,4,23,0,0,4
596,4,23,0,0,4
597,4,23,0,0,4
598,4,23,0,0,4
599,4,23,0,0,4
600,4,23,0,0,4
601,4,23,0,0,4
602,4,23,0,0,4
603,4,23,0,0,4
604,4,23,0,0,4
605,4,23,0,0,4
606,4,23,0,0,4
607,4,23,0,0,4
608,4,23,0,0,4
609,4,23,0,0,4
610,4,23,0,0,4
611,4,23,0,0,4
612,4,23,0,0,4
613,4,23,0,0,4
614,4,23,0,0,4
615,4,23,0,0,4
616,4,23,0,0,4
617,4,23,0,0,4
618,4,23,0,0,4
619,4,23,0,0,4
620,4,23,0,0,4
621,4,23,0,0,4
622,4,23,0,0,4
623,4,23,0,0,4
624,4,23,0,0,4
625,4,23,0,0,4
626,4,23,0,0,4
627,4,23,0,0,4
628,4,23,0,0,4
629,4,23,0,0,4
630,4,23,0,0,4
631,4,23,0,0,4
632,4,23,0,0,4
633,4,23,0,0,4
634,4,23,0,0,4
635,4,23,0,0,4
636,4,23,0,0,4
637,4,23,0,0,4
638,4,23,0,0,4
639,4,23,0,0,4
640,4,23,0,0,4
641,4,23,0,0,4
642,4,23,0,0,4
643,4,23,0,0,4
644,4,24,0,0,4
645,4,24,0,0,4
646,4,24,0,0,4
647,4,24,0,0,4
648,4,24,0,0,4
649,4,24,0,0,4
650,4,24,0,0,4
651,4,24,0,0,4
652,4,24,0,0,4
653,4,24,0,0,4
654,4,24,0,0,4
655,4,24,0,0,4
656,4,24,0,0,4
657,4,24,0,0,4
658,4,24,0,0,4
659,4,24,0,0,4
660,4,24,0,0,4
661,4,24,0,0,4
662,4,24,0,0,4
663,4,24,0,0,4
664,4,24,0,0,4
665,4,24,0,0,4
666,4,24,0,0,4
667,4,24,0,0,4
668,4,24,0,0,4
669,4,24,0,0,4
670,4,24,0,0,4
671,4,24,0,0,4
672,4,24,0,0,4
673,4,24,0,0,4
674,4,24,0,0,4
675,4,24,0,0,4
676,4,24,0,0,4
677,5,23,0,0,5
678,5,23,0,0,5
679,5,23,0,0,5
680,5,23,0,0,5
681,5,23,0,0,5
682,5,23,0,0,5
683,6,22,0,0,5
684,6,22,0,0,5
685,6,22,0,0,5
686,6,22,0,0,5
687,6,22,0,0,5
688,6,22,0,0,5
689,6,22,0,0,5
690,6,22,0,0,5
691,7,22,0,0,6
692,7,22,0,0,6
693,7,22,0,0,6
694,7,22,0,0,6
695,7,22,0,0,6
696,7,22,0,0,6
697,7,22,0,0,6
698,7,22,0,0,6
699,7,22,0,0,6
700,7,22,0,0,6
701,7,23,0,0,6
702,7,23,0,0,6
703,8,22,0,0,7
704,8,22,0,0,7
705,8,22,0,0,7
706,8,22,0,0,7
707,8,22,0,0,7
708,8,22,0,0,7
709,8,22,0,0,7
710,8,22,0,0,7
711,8,22,0,0,7
712,8,22,0,0,7
713,8,22,0,0,7
714,8,22,0,0,7
715,8,22,0,0,7
716,8,23,0,0,7
717,9,22,0,0,7
718,9,22,0,0,7
719,9,22,0,0,7
720,9,22,0,0,7
721,9,22,0,0,7
722,9,22,0,0,7
723,9,22,0,0,7
724,9,22,0,0,7
725,9,22,0,0,7
726,9,22,0,0,7
727,9,22,0,0,7
728,9,22,0,0,7
729,9,22,0,0,7
730,9,22,0,0,7
731,9,22,0,0,7
732,9,22,0,0,7
733,9,22,0,0,7
734,9,22,0,0,7
735,9,22,0,0,7
736,9,22,0,0,7
737,9,22,0,0,7
738,9,22,0,0,7
739,9,22,0,0,7
740,9,22,0,0,7
741,9,22,0,0,7
742,9,22,0,0,7
743,9,22,0,0,7
744,9,22,0,0,7
745,9,22,0,0,7
746,9,22,0,0,7
747,9,22,0,0,7
748,9,22,0,0,7
749,9,22,0,0,7
750,9,22,0,0,7
751,9,23,0,0,7
752,9,23,0,0,7
753,9,23,0,0,7
754,9,23,0,0,7
755,9,23,0,0,7
756,9,23,0,0,7
757,9,23,0,0,7
758,9,23,0,0,7
759,9,23,0,0,7
760,9,23,0,0,7
761,10,22,0,0,7
762,10,22,0,0,7
763,10,22,0,0,7
764,10,22,0,0,7
765,10,22,0,0,7
766,10,22,0,0,7
767,10,22,0,0,7
768,10,22,0,0,7
769,10,22,0,0,7
770,10,22,0,0,7
771,10,22,0,0,7
772,10,22,0,0,7
773,10,22,0,0,7
774,10,22,0,0,7
775,10,22,0,0,7
776,10,22,0,0,7
777,10,22,0,0,7
778,10,22,0,0,7
779,10,22,0,0,7
780,10,22,0,0,7
781,10,22,0,0,7
782,10,22,0,0,7
783,10,22,0,0,7
784,10,22,0,0,7
785,10,22,0,0,7
786,10,22,0,0,7
787,10,22,0,0,7
788,10,22,0,0,7
789,10,22,0,0,7
790,10,22,0,0,7
791,10,22,0,0,7
792,10,22,0,0,7
793,10,22,0,0,7
794,10,22,0,0,7
795,10,23,0,0,7
796,10,23,0,0,7
797,10,23,0,0,7
798,10,23,0,0,7
799,10,24,0,0,7
800,10,24,0,0,7
801,10,24,0,0,7
802,10,24,0,0,7
803,10,24,0,0,7
804,10,24,0,0,7
805,10,24,0,0,7
806,10,24,0,0,7
807,10,24,0,0,7
808,10,24,0,0,7
809,10,24,0,0,7
810,10,24,0,0,7
811,10,24,0,0,7
812,10,24,0,0,7
813,10,24,0,0,7
814,10,24,0,0,7
815,10,24,0,0,7
816,10,24,0,0,7
817,10,24,0,0,7
818,10,24,0,0,7
819,10,24,0,0,7
820,10,24,0,0,7
821,10,24,0,0,7
822,10,24,0,0,7
823,10,24,0,0,7
824,10,24,0,0,7
825,10,24,0,0,7
826,10,24,0,0,7
827,10,24,0,0,7
828,10,24,0,0,7
829,10,24,0,0,7
830,10,24,0,0,7
831,10,24,0,0,7
832,10,25,0,0,7
833,10,25,0,0,7
834,10,26,0,0,7
835,10,26,0,0,7
836,10,26,0,0,7
837,10,26,0,0,7
838,10,26,0,0,7
839,10,26,0,0,7
840,10,26,0,0,7
841,10,26,0,0,7
842,10,26,0,0,7
843,10,26,0,0,7
844,10,26,0,0,7
845,10,26,0,0,7
846,10,26,0,0,7
847,10,26,0,0,7
848,10,26,0,0,7
849,10,26,0,0,7
850,10,26,0,0,7
851,10,26,0,0,7
852,10,26,0,0,7
853,10,27,0,0,7
854,10,27,0,0,7
855,10,27,0,0,7
856,10,27,0,0,7
857,10,27,0,0,7
858,10,27,0,0,7
859,10,27,0,0,7
860,10,27,0,0,7
861,10,27,0,0,7
862,10,27,0,0,7
863,10,27,0,0,7
864,10,27,0,0,7
865,10,27,0,0,7
866,10,27,0,0,7
867,10,27,0,0,7
868,10,27,0,0,7
869,10,27,0,0,7
870,10,27,0,0,7
871,10,27,0,0,7
872,10,27,0,0,7
873,10,27,0,0,7
874,10,27,0,0,7
875,10,27,0,0,7
876,10,27,0,0,7
877,10,27,0,0,7
878,10,27,0,0,7
879,10,27,0,0,7
880,10,27,0,0,7
881,10,27,0,0,7
882,10,27,0,0,7
883,10,27,0,0,7
884,10,27,0,0,7
885,10,27,0,0,7
886,10,27,0,0,7
887,10,27,0,0,7
888,10,27,0,0,7
889,10,27,0,0,7
890,10,27,0,0,7
891,10,27,0,0,7
892,10,27,0,0,7
893,10,27,0,0,7
894,10,27,0,0,7
895,10,27,0,0,7
896,10,28,0,0,7
897,10,28,0,0,7
898,10,28,0,0,7
899,10,28,0,0,7
900,10,28,0,0,7
901,10,28,0,0,7
902,10,28,0,0,7
903,10,28,0,0,7
904,10,28,0,0,7
905,10,28,0,0,7
906,10,28,0,0,7
907,10,28,0,0,7
908,10,28,0,0,7
909,10,28,0,0,7
910,10,28,0,0,7
911,10,28,0,0,7
912,10,28,0,0,7
913,10,28,0,0,7
914,10,28,0,0,7
915,10,28,0,0,7
916,10,28,0,0,7
917,10,28,0,0,7
918,10,28,0,0,7
919,10,28,0,0,7
920,10,28,0,0,7
921,10,28,0,0,7
922,10,28,0,0,7
923,10,28,0,0,7
924,10,28,0,0,7
925,10,28,0,0,7
926,10,28,0,0,7
927,10,28,0,0,7
928,10,28,0,0,7
929,10,28,0,0,7
930,10,28,0,0,7
931,10,28,0,0,7
932,10,28,0,0,7
933,10,28,0,0,7
934,10,28,0,0,7
935,10,28,0,0,7
936,10,28,0,0,7
937,10,28,0,0,7
938,10,28,0,0,7
939,10,28,0,0,7
940,10,28,0,0,7
941,10,28,0,0,7
942,10,28,0,0,7
943,10,28,0,0,7
944,10,28,0,0,7
945,10,28,0,0,7
946,10,28,0,0,7
947,10,28,0,0,7
948,10,28,0,0,7
949,10,28,0,0,7
950,10,28,0,0,7
951,10,28,0,0,7
952,10,28,0,0,7
953,10,28,0,0,7
954,10,28,0,0,7
955,10,28,0,0,7
956,10,29,0,0,7
957,10,29,0,0,7
958,10,29,0,0,7
959,10,29,0,0,7
960,10,29,0,0,7
961,10,29,0,0,7
962,10,30,0,0,7
963,10,30,0,0,7
964,10,30,0,0,7
965,10,30,0,0,7
966,10,30,0,0,7
967,10,30,0,0,7
968,10,30,0,0,7
969,10,30,0,0,7
970,10,30,0,0,7
971,10,30,0,0,7
972,10,30,0,0,7
973,10,30,0,0,7
974,10,30,0,0,7
975,10,30,0,0,7
976,10,30,0,0,7
977,10,30,0,0,7
978,10,30,0,0,7
979,10,30,0,0,7
980,10,30,0,0,7
981,10,30,0,0,7
982,10,30,0,0,7
983,10,30,0,0,7
984,10,30,0,0,7
985,10,30,0,0,7
986,10,30,0,0,7
987,10,30,0,0,7
988,10,30,0,0,7
989,10,30,0,0,7
990,10,30,0,0,7
991,10,30,0,0,7
992,10,30,0,0,7
993,10,30,0,0,7
994,10,30,0,0,7
995,10,30,0,0,7
996,10,30,0,0,7
997,10,30,0,0,7
998,10,30,0,0,7
999,10,30,0,0,7
1000,10,30,0,0,7
1001,13,30,0,0,10
1002,13,30,0,0,10
1003,13,30,0,0,10
1004,13,30,0,0,10
1005,13,30,0,0,10
1006,13,30,0,0,10
1007,13,30,0,0,10
1008,13,30,0,0,10
1009,13,30,0,0,10
1010,13,30,0,0,10
1011,13,30,0,0,10
1012,13,30,0,0,10
1013,13,30,0,0,10
1014,13,31,0,0,10
1015,13,31,0,0,10
1016,13,31,0,0,10
1017,13,31,0,0,10
1018,13,31,0,0,10
1019,13,31,0,0,10
1020,13,31,0,0,10
1021,13,31,0,0,10
1022,13,31,0,0,10
1023,13,31,0,0,10
1024,13,31,0,0,10
1025,13,31,0,0,10
1026,13,31,0,0,10
1027,13,31,0,0,10
1028,13,31,0,0,10
1029,13,31,0,0,10
1030,13,31,0,0,10
1031,13,31,0,0,10
1032,13,31,0,0,10
1033,13,31,0,0,10
1034,13,31,0,0,10
1035,13,31,0,0,10
1036,13,31,0,0,10
1037,13,31,0,0,10
1038,13,31,0,0,10
1039,13,31,0,0,10
1040,13,31,0,0,10
1041,13,31,0,0,10
1042,13,31,0,0,10
1043,13,31,0,0,10
1044,13,31,0,0,10
1045,13,31,0,0,10
1046,13,31,0,0,10
1047,13,31,0,0,10
1048,13,31,0,0,10
1049,13,31,0,0,10
1050,13,31,0,0,10
1051,13,31,0,0,10
1052,13,31,0,0,10
1053,13,31,0,0,10
1054,13,31,0,0,10
1055,13,31,0,0,10
1056,13,31,0,0,10
1057,13,31,0,0,10
1058,13,31,0,0,10
1059,13,31,0,0,10
1060,13,31,0,0,10
1061,13,31,0,0,10
1062,13,31,0,0,10
1063,13,31,0,0,10
1064,13,31,0,0,10
1065,13,31,0,0,10
1066,13,31,0,0,10
1067,13,31,0,0,10
1068,13,31,0,0,10
1069,13,31,0,0,10
1070,13,31,0,0,10
1071,13,31,0,0,10
1072,13,31,0,0,10
1073,13,31,0,0,10
1074,13,31,0,0,10
1075,13,31,0,0,10
1076,13,31,0,0,10
1077,13,31,0,0,10
1078,13,31,0,0,10
1079,13,31,0,0,10
1080,13,31,0,0,10
1081,13,31,0,0,10
1082,13,31,0,0,10
1083,13,31,0,0,10
1084,13,31,0,0,10
1085,13,31,0,0,10
1086,13,31,0,0,10
1087,13,31,0,0,10
1088,13,31,0,0,10
1089,13,31,0,0,10
1090,13,31,0,0,10
1091,13,31,0,0,10
1092,13,31,0,0,10
1093,13,31,0,0,10
1094,13,31,0,0,10
1095,13,31,0,0,10
1096,13,31,0,0,10
1097,13,31,0,0,10
1098,13,31,0,0,10
1099,13,31,0,0,10
1100,13,31,0,0,10
1101,13,31,0,0,10
1102,13,31,0,0,10
1103,13,31,0,0,10
1104,13,31,0,0,10
1105,13,31,0,0,10
1106,13,31,0,0,10
1107,13,31,0,0,10
1108,13,31,0,0,10
1109,13,31,0,0,10
1110,13,31,0,0,10
1111,13,31,0,0,10
1112,13,31,0,0,10
1113,13,31,0,0,10
1114,13,31,0,0,10
1115,13,31,0,0,10
1116,13,31,0,0,10
1117,13,31,0,0,10
1118,13,31,0,0,10
1119,13,31,0,0,10
1120,13,31,0,0,10
1121,13,31,0,0,10
1122,13,31,0,0,10
1123,13,31,0,0,10
1124,13,31,0,0,10
1125,13,31,0,0,10
1126,13,31,0,0,10
1127,13,31,0,0,10
1128,13,31,0,0,10
1129,13,31,0,0,10
1130,13,31,0,0,10
1131,13,31,0,0,10
1132,13,31,0,0,10
1133,13,31,0,0,10
1134,13,31,0,0,10
1135,13,31,0,0,10
1136,13,31,0,0,10
1137,13,31,0,0,10
1138,13,31,0,0,10
1139,13,31,0,0,10
1140,13,31,0,0,10
1141,13,31,0,0,10
1142,13,31,0,0,10
1143,13,31,0,0,10
1144,13,31,0,0,10
1145,13,31,0,0,10
1146,13,31,0,0,10
1147,13,31,0,0,10
