step,infected_agents,exposed_agents,recovered_agents,dead_agents,asympt_agents,suscept_agents,hospital_beds,icu_beds
80,12,20,0,0,11,1980,10,0
81,12,21,0,0,11,1979,10,0
82,12,21,0,0,11,1979,10,0
83,12,21,0,0,11,1979,10,0
84,13,20,0,0,12,1979,10,0
85,13,20,0,0,12,1979,10,0
86,13,20,0,0,12,1979,10,0
87,13,20,0,0,12,1979,10,0
88,13,20,0,0,12,1979,10,0
89,13,21,0,0,12,1978,10,0
90,13,21,0,0,12,1978,10,0
91,13,21,0,0,12,1978,10,0
92,13,21,0,0,12,1978,10,0
93,13,22,0,0,12,1977,10,0
94,13,22,0,0,12,1977,10,0
95,13,22,0,0,12,1977,10,0
96,13,22,0,0,12,1977,10,0
97,13,22,0,0,12,1977,10,0
98,13,22,0,0,12,1977,10,0
99,13,22,0,0,12,1977,10,0
100,13,22,0,0,12,1977,10,0
101,14,22,0,0,13,1978,10,0
102,14,22,0,0,13,1978,10,0
103,14,22,0,0,13,1978,10,0
104,14,23,0,0,13,1977,10,0
105,14,23,0,0,13,1977,10,0
106,14,23,0,0,13,1977,10,0
107,14,23,0,0,13,1977,10,0
108,14,23,0,0,13,1977,10,0
109,14,23,0,0,13,1977,10,0
110,14,23,0,0,13,1977,10,0
111,14,23,0,0,13,1977,10,0
112,14,23,0,0,13,1977,10,0
113,14,23,0,0,13,1977,10,0
114,14,23,0,0,13,1977,10,0
115,14,23,0,0,13,1977,10,0
116,14,23,0,0,13,1977,10,0
117,15,23,0,0,13,1976,10,0
118,15,23,0,0,13,1976,10,0
119,15,23,0,0,13,1976,10,0
120,15,23,0,0,13,1976,10,0
121,15,24,0,0,13,1975,10,0
122,15,24,0,0,13,1975,10,0
123,15,24,0,0,13,1975,10,0
124,15,24,0,0,13,1975,10,0
125,16,23,0,0,14,1975,10,0
126,16,23,0,0,14,1975,10,0
127,16,23,0,0,14,1975,10,0
128,16,23,0,0,14,1975,10,0
129,16,23,0,0,14,1975,10,0
130,16,23,0,0,14,1975,10,0
131,16,23,0,0,14,1975,10,0
132,16,23,0,0,14,1975,10,0
133,16,23,0,0,14,1975,10,0
134,17,22,0,0,15,1975,10,0
135,17,22,0,0,15,1975,10,0
136,17,23,0,0,15,1974,10,0
137,17,24,0,0,15,1973,10,0
138,17,24,0,0,15,1973,10,0
139,17,25,0,0,15,1972,10,0
140,17,25,0,0,15,1972,10,0
141,17,25,0,0,15,1972,10,0
142,18,24,0,0,15,1972,10,0
143,18,24,0,0,15,1972,10,0
144,19,24,0,0,16,1971,10,0
145,19,24,0,0,16,1971,10,0
146,19,24,0,0,16,1971,10,0
147,19,26,0,0,16,1969,10,0
148,19,26,0,0,16,1969,10,0
149,19,26,0,0,16,1969,10,0
150,19,26,0,0,16,1969,10,0
151,21,25,0,0,18,1970,10,0
152,21,26,0,0,18,1969,10,0
153,21,26,0,0,18,1969,10,0
154,21,27,0,0,18,1968,10,0
155,21,27,0,0,18,1968,10,0
156,21,27,0,0,18,1968,10,0
157,21,27,0,0,18,1968,10,0
158,21,27,0,0,18,1968,10,0
159,21,27,0,0,18,1968,10,0
160,21,27,0,0,18,1968,10,0
161,21,27,0,0,18,1968,10,0
162,21,27,0,0,18,1968,10,0
163,21,28,0,0,18,1967,10,0
164,21,28,0,0,18,1967,10,0
165,21,28,0,0,18,1967,10,0
166,21,28,0,0,18,1967,10,0
167,21,28,0,0,18,1967,10,0
168,21,28,0,0,18,1967,10,0
169,22,27,0,0,19,1967,10,0
170,23,26,0,0,20,1967,10,0
171,23,26,0,0,20,1967,10,0
172,23,26,0,0,20,1967,10,0
173,23,26,0,0,20,1967,10,0
174,23,26,0,0,20,1967,10,0
175,23,26,0,0,20,1967,10,0
176,23,26,0,0,20,1967,10,0
177,24,26,0,0,21,1966,10,0
178,24,26,0,0,21,1966,10,0
179,24,26,0,0,21,1966,10,0
180,24,28,0,0,21,1964,10,0
181,24,28,0,0,21,1964,10,0
182,24,28,0,0,21,1964,10,0
183,24,29,0,0,21,1963,10,0
184,24,29,0,0,21,1963,10,0
185,24,29,0,0,21,1963,10,0
186,24,30,0,0,21,1962,10,0
187,24,29,0,0,21,1962,10,0
188,24,29,0,0,21,1962,10,0
189,24,30,0,0,21,1961,10,0
190,24,30,0,0,21,1961,10,0
191,24,31,0,0,21,1960,10,0
192,24,31,0,0,21,1960,10,0
193,24,32,0,0,21,1959,10,0
194,24,33,0,0,21,1958,10,0
195,24,33,0,0,21,1958,10,0
196,24,33,0,0,21,1958,10,0
197,24,33,0,0,21,1958,10,0
198,24,33,0,0,21,1958,10,0
199,26,31,0,0,22,1958,10,0
200,26,31,0,0,22,1958,10,0
201,30,31,0,0,26,1962,10,0
202,30,32,0,0,26,1961,10,0
203,30,33,0,0,26,1960,10,0
204,31,32,0,0,27,1960,10,0
205,31,32,0,0,27,1960,10,0
206,31,32,0,0,27,1960,10,0
207,31,32,0,0,27,1960,10,0
208,31,34,0,0,27,1958,10,0
209,31,35,0,0,27,1957,10,0
210,31,35,0,0,27,1957,10,0
211,31,35,0,0,27,1957,10,0
212,31,36,0,0,27,1956,10,0
213,31,36,0,0,27,1956,10,0
214,31,36,0,0,27,1956,10,0
215,32,35,0,0,28,1956,10,0
216,32,35,0,0,28,1956,10,0
217,33,35,0,0,29,1955,10,0
218,33,36,0,0,29,1954,10,0
219,33,36,0,0,29,1954,10,0
220,34,36,0,0,30,1953,10,0
221,34,36,0,0,30,1953,10,0
222,34,36,0,0,30,1953,10,0
223,34,37,0,0,30,1952,10,0
224,34,37,0,0,30,1952,10,0
225,34,37,0,0,30,1952,10,0
226,34,37,0,0,30,1952,10,0
227,34,37,0,0,30,1952,10,0
228,34,38,0,0,30,1951,10,0
229,34,38,0,0,29,1951,10,0
230,34,38,0,0,29,1951,10,0
231,34,38,0,0,29,1951,10,0
232,34,39,0,0,29,1950,10,0
233,34,39,0,0,29,1950,10,0
234,34,39,0,0,29,1950,10,0
235,34,40,0,0,29,1949,10,0
236,34,40,0,0,29,1949,10,0
237,35,39,0,0,29,1949,10,0
238,35,39,0,0,29,1949,10,0
239,35,39,0,0,29,1949,10,0
240,35,39,0,0,29,1949,10,0
241,35,39,0,0,29,1949,10,0
242,35,39,0,0,29,1949,10,0
243,35,39,0,0,29,1949,10,0
244,36,38,0,0,29,1949,10,0
245,36,39,0,0,29,1948,10,0
246,37,39,0,0,29,1947,10,0
247,37,39,0,0,29,1947,10,0
248,37,40,0,0,29,1946,10,0
249,37,41,0,0,29,1945,10,0
250,37,41,0,0,29,1945,10,0
251,37,41,0,0,29,1945,10,0
252,37,41,0,0,29,1945,10,0
253,37,42,0,0,29,1944,10,0
254,37,42,0,0,29,1944,10,0
255,37,42,0,0,29,1944,10,0
256,37,42,0,0,29,1944,10,0
257,37,42,0,0,29,1944,10,0
258,37,42,0,0,29,1944,10,0
259,37,42,0,0,29,1944,10,0
260,37,42,0,0,29,1944,10,0
261,37,42,0,0,29,1944,10,0
262,37,42,0,0,29,1944,10,0
263,37,42,0,0,29,1944,10,0
264,37,42,0,0,29,1944,10,0
265,37,42,0,0,29,1944,10,0
266,37,43,0,0,29,1943,10,0
267,38,42,0,0,30,1943,10,0
268,38,42,0,0,30,1943,10,0
269,38,42,0,0,30,1943,10,0
270,38,43,0,0,30,1942,10,0
271,38,43,0,0,30,1942,10,0
272,38,43,0,0,30,1942,10,0
273,39,42,0,0,31,1942,10,0
274,39,42,0,0,31,1942,10,0
275,39,42,0,0,31,1942,10,0
276,39,42,0,0,31,1942,10,0
277,39,42,0,0,31,1942,10,0
278,39,42,0,0,31,1942,10,0
279,39,42,0,0,31,1942,10,0
280,40,42,0,0,32,1941,10,0
281,40,42,0,0,32,1941,10,0
282,40,44,0,0,32,1939,10,0
283,40,45,0,0,32,1938,10,0
284,40,46,0,0,32,1937,10,0
285,40,47,0,0,32,1936,10,0
286,40,47,0,0,32,1936,10,0
287,40,48,0,0,32,1935,10,0
288,40,48,0,0,32,1935,10,0
289,40,48,0,0,32,1935,10,0
290,40,49,0,0,32,1934,10,0
291,40,49,0,0,32,1934,10,0
292,40,49,0,0,32,1934,10,0
293,40,49,0,0,32,1934,10,0
294,40,49,0,0,32,1934,10,0
295,40,49,0,0,32,1934,10,0
296,40,49,0,0,32,1934,10,0
297,41,48,0,0,33,1934,10,0
298,41,48,0,0,33,1934,10,0
299,41,48,0,0,33,1934,10,0
300,41,48,0,0,33,1934,10,0
301,44,48,0,0,36,1937,10,0
302,44,49,0,0,36,1936,10,0
303,44,49,0,0,36,1936,10,0
304,44,49,0,0,36,1936,10,0
305,44,50,0,0,36,1935,10,0
306,44,50,0,0,36,1935,10,0
307,45,49,0,0,37,1935,10,0
308,45,49,0,0,37,1935,10,0
309,45,49,0,0,37,1935,10,0
310,45,49,0,0,37,1935,10,0
311,45,49,0,0,37,1935,10,0
312,45,50,0,0,37,1934,10,0
313,45,50,0,0,37,1934,10,0
314,45,50,0,0,37,1934,10,0
315,45,50,0,0,37,1934,10,0
316,46,49,0,0,37,1934,10,0
317,46,50,0,0,37,1933,10,0
318,47,49,0,0,37,1933,10,0
319,47,51,0,0,37,1931,10,0
320,47,51,0,0,37,1931,10,0
321,47,50,0,0,37,1931,10,0
322,47,50,0,0,37,1931,10,0
323,47,50,0,0,37,1931,10,0
324,47,52,0,0,37,1929,10,0
325,48,51,0,0,38,1929,10,0
326,48,51,0,0,38,1929,10,0
327,48,51,0,0,38,1929,10,0
328,48,51,0,0,38,1929,10,0
329,48,51,0,0,38,1929,10,0
330,49,50,0,0,38,1929,10,0
331,49,50,0,0,38,1929,10,0
332,49,50,0,0,38,1929,10,0
333,49,50,0,0,38,1929,10,0
334,49,50,0,0,38,1929,10,0
335,49,50,0,0,38,1929,10,0
336,49,50,0,0,38,1929,10,0
337,49,50,0,0,38,1929,10,0
338,49,50,0,0,38,1929,10,0
339,50,51,0,0,38,1927,10,0
340,50,52,0,0,38,1926,10,0
341,50,53,0,0,38,1925,10,0
342,50,53,0,0,38,1925,10,0
343,50,54,0,0,38,1924,10,0
344,50,54,0,0,38,1924,10,0
345,51,53,0,0,39,1924,10,0
346,53,52,0,0,40,1923,10,0
347,53,52,0,0,40,1923,10,0
348,53,52,0,0,40,1923,10,0
349,53,52,0,0,40,1923,10,0
350,53,53,0,0,40,1922,10,0
351,56,53,0,0,43,1925,10,0
352,56,55,0,0,43,1923,10,0
353,56,57,0,0,43,1921,10,0
354,56,57,0,0,43,1921,10,0
355,56,57,0,0,43,1921,10,0
356,57,56,0,0,44,1921,10,0
357,57,58,0,0,44,1919,10,0
358,57,58,0,0,44,1919,10,0
359,57,59,0,0,44,1918,10,0
360,57,60,0,0,44,1917,10,0
361,58,59,0,0,44,1917,10,0
362,58,59,0,0,44,1917,10,0
363,58,59,0,0,44,1917,10,0
364,58,59,0,0,44,1917,10,0
365,58,60,0,0,44,1916,10,0
366,58,60,0,0,44,1916,10,0
367,58,60,0,0,44,1916,10,0
368,59,59,0,0,45,1916,10,0
369,59,62,0,0,45,1913,10,0
370,59,62,0,0,45,1913,10,0
371,60,61,0,0,45,1913,10,0
372,60,61,0,0,45,1913,10,0
373,60,61,0,0,45,1913,10,0
374,60,61,0,0,45,1913,10,0
375,60,61,0,0,45,1913,10,0
376,60,61,0,0,45,1913,10,0
377,60,61,0,0,45,1913,10,0
378,60,61,0,0,45,1913,10,0
379,60,61,0,0,45,1913,10,0
380,60,61,0,0,45,1913,10,0
381,60,61,0,0,45,1913,10,0
382,60,62,0,0,45,1912,10,0
383,60,62,0,0,45,1912,10,0
384,60,63,0,0,45,1911,10,0
385,60,63,0,0,45,1911,10,0
386,60,63,0,0,45,1911,10,0
387,60,63,0,0,45,1911,10,0
388,60,63,0,0,45,1911,10,0
389,60,63,0,0,44,1911,10,0
390,60,64,0,0,43,1910,10,0
391,61,64,0,0,43,1909,9,0
392,61,65,0,0,43,1908,9,0
393,61,65,0,0,43,1908,9,0
394,61,65,0,0,43,1908,9,0
395,61,65,0,0,43,1908,8,0
396,61,65,0,0,43,1908,8,0
397,61,65,0,0,43,1908,8,0
398,61,65,0,0,43,1908,8,0
399,62,64,0,0,44,1908,8,0
400,62,65,0,0,44,1907,8,0
401,64,65,0,0,46,1909,8,0
402,64,65,0,0,46,1909,8,0
403,64,66,0,0,46,1908,8,0
404,64,66,0,0,46,1908,8,0
405,64,66,0,0,45,1908,8,0
406,64,66,0,0,45,1908,8,0
407,65,65,0,0,46,1908,8,0
408,65,65,0,0,46,1908,8,0
409,65,65,0,0,46,1908,8,0
410,66,64,0,0,47,1908,8,0
411,66,64,0,0,47,1908,8,0
412,66,64,0,0,47,1908,8,0
413,66,64,0,0,47,1908,8,0
414,66,64,0,0,47,1908,8,0
415,66,65,0,0,47,1907,8,0
416,67,64,0,0,47,1907,8,0
417,67,64,0,0,47,1907,8,0
418,67,64,0,0,47,1907,8,0
419,67,64,0,0,47,1907,8,0
420,67,65,0,0,47,1906,8,0
421,67,65,0,0,47,1906,8,0
422,67,66,0,0,46,1905,8,0
423,67,67,0,0,46,1904,8,0
424,67,67,0,0,46,1904,8,0
425,68,66,0,0,47,1904,7,0
426,69,65,0,0,48,1904,7,0
427,69,66,0,0,48,1903,7,0
428,69,66,0,0,48,1903,7,0
429,69,66,0,0,48,1903,7,0
430,70,65,0,0,49,1903,7,0
431,70,66,0,0,49,1902,7,0
432,70,66,0,0,49,1902,7,0
433,70,66,0,0,49,1902,7,0
434,71,66,0,0,49,1901,6,0
435,71,66,0,0,49,1901,6,0
436,71,66,0,0,49,1901,6,0
437,71,67,0,0,49,1900,6,0
438,71,67,0,0,49,1900,6,0
439,71,68,0,0,49,1899,6,0
440,71,68,0,0,49,1899,6,0
441,71,69,0,0,49,1898,6,0
442,72,68,0,0,49,1898,6,0
443,72,68,0,0,49,1898,6,0
444,73,67,0,0,49,1897,6,0
445,73,68,0,0,49,1896,6,0
446,73,69,0,0,49,1895,6,0
447,74,68,0,0,50,1895,6,0
448,75,70,0,0,50,1892,6,0
449,75,70,0,0,50,1892,6,0
450,75,73,0,0,50,1889,6,0
451,77,73,0,0,52,1891,6,0
452,77,73,0,0,52,1891,6,0
453,77,73,0,0,52,1891,6,0
454,77,73,0,0,52,1891,6,0
455,77,74,0,0,52,1890,6,0
456,77,74,0,0,52,1890,6,0
457,77,75,0,0,52,1889,6,0
458,77,75,0,0,52,1889,6,0
459,77,75,0,0,52,1889,6,0
460,77,75,0,0,52,1889,6,0
461,77,75,0,0,52,1889,6,0
462,77,75,0,0,52,1889,6,0
463,77,75,0,0,52,1889,6,0
464,77,76,0,0,52,1888,6,0
465,77,77,0,0,52,1887,6,0
466,77,77,0,0,52,1887,6,0
467,77,77,0,0,52,1887,6,0
468,77,77,0,0,52,1887,6,0
469,77,78,0,0,52,1886,6,0
470,77,78,0,0,52,1886,6,0
471,77,79,0,0,52,1885,6,0
472,77,79,0,0,52,1885,5,0
473,77,80,0,0,52,1884,5,0
474,77,80,0,0,52,1884,5,0
475,77,80,0,0,52,1884,5,0
476,77,82,0,0,52,1882,5,0
477,77,82,0,0,52,1882,5,0
478,77,82,0,0,52,1882,5,0
479,77,82,0,0,52,1882,5,0
480,78,82,0,0,52,1881,5,0
481,78,82,0,0,52,1881,5,0
482,78,83,0,0,52,1880,5,0
483,78,83,0,0,52,1880,5,0
484,78,83,0,0,52,1880,5,0
485,78,84,0,0,52,1879,5,0
486,78,84,0,0,52,1879,5,0
487,79,84,0,0,52,1878,5,0
488,79,84,0,0,52,1878,5,0
489,80,83,0,0,53,1878,5,0
490,81,83,0,0,54,1877,5,0
491,81,83,0,0,54,1877,5,0
492,81,84,0,0,53,1876,5,0
493,81,85,0,0,53,1875,5,0
494,81,86,0,0,53,1874,5,0
495,83,85,0,0,55,1873,4,0
496,84,85,0,0,56,1872,4,0
497,84,85,0,0,56,1872,4,0
498,84,87,0,0,56,1870,4,0
499,84,88,0,0,56,1869,4,0
500,84,88,0,0,56,1869,4,0
501,87,89,0,0,58,1870,4,0
502,87,91,0,0,58,1868,4,0
503,87,92,0,0,58,1867,4,0
504,88,94,0,0,58,1864,4,0
505,88,94,0,0,58,1864,4,0
506,88,96,0,0,58,1862,4,0
507,88,96,0,0,58,1862,4,0
508,90,94,0,0,60,1862,4,0
509,91,94,0,0,61,1861,4,0
510,92,96,0,0,62,1858,4,0
511,92,96,0,0,62,1858,4,0
512,92,96,0,0,62,1858,4,0
513,92,96,0,0,62,1858,4,0
514,92,96,0,0,62,1858,3,0
515,92,96,0,0,62,1858,3,0
516,92,96,0,0,62,1858,3,0
517,93,95,0,0,63,1858,3,0
518,93,96,0,0,63,1857,3,0
519,94,98,0,0,64,1854,3,0
520,94,99,0,0,64,1853,3,0
521,94,99,0,0,64,1853,3,0
522,94,99,0,0,64,1853,3,0
523,94,101,0,0,64,1851,3,0
524,94,101,0,0,64,1851,3,0
525,95,101,0,0,65,1850,3,0
526,95,103,0,0,65,1848,3,0
527,95,105,0,0,65,1846,3,0
528,95,105,0,0,65,1846,3,0
529,97,104,0,0,67,1845,3,0
530,97,105,0,0,67,1844,3,0
531,97,105,0,0,67,1844,3,0
532,97,105,0,0,67,1844,3,0
533,98,104,0,0,68,1844,3,0
534,100,103,0,0,69,1843,3,0
535,100,103,0,0,69,1843,3,0
536,100,105,0,0,69,1841,3,0
537,100,105,0,0,69,1841,3,0
538,100,106,0,0,69,1840,3,0
539,101,106,0,0,69,1839,3,0
540,102,106,0,0,70,1838,3,0
541,103,105,0,0,70,1838,3,0
542,103,105,0,0,70,1838,3,0
543,103,106,0,0,70,1837,3,0
544,103,106,0,0,70,1837,3,0
545,103,108,0,0,70,1835,3,0
546,103,110,0,0,70,1833,3,0
547,103,111,0,0,70,1832,3,0
548,104,111,0,0,71,1831,3,0
549,104,111,0,0,71,1831,3,0
550,104,113,0,0,71,1829,3,0
551,108,113,0,0,75,1833,3,0
552,108,114,0,0,75,1832,3,0
553,108,114,0,0,75,1832,3,0
554,109,114,0,0,74,1830,3,0
555,109,114,0,0,74,1830,3,0
556,109,115,0,0,74,1829,3,0
557,109,115,0,0,74,1829,3,0
558,109,116,0,0,74,1828,3,0
559,109,116,0,0,73,1828,3,0
560,109,117,0,0,73,1827,3,0
561,109,119,0,0,73,1825,2,0
562,110,118,0,0,74,1825,2,0
563,111,119,0,0,75,1823,2,0
564,113,118,0,0,77,1822,2,0
565,113,118,0,0,77,1822,2,0
566,117,114,0,0,80,1822,2,0
567,117,115,0,0,80,1821,2,0
568,117,116,0,0,80,1820,2,0
569,118,115,0,0,81,1820,2,0
570,118,116,0,0,81,1819,2,0
571,118,116,0,0,81,1819,2,0
572,120,115,0,0,83,1818,2,0
573,121,115,0,0,84,1817,2,0
574,121,115,0,0,84,1817,2,0
575,123,113,0,0,85,1817,2,0
576,124,112,0,0,86,1817,1,0
577,124,115,0,0,86,1814,1,0
578,124,118,0,0,86,1811,1,0
579,125,118,0,0,87,1810,1,0
580,125,120,0,0,87,1808,1,0
581,127,118,0,0,89,1808,0,0
582,128,119,0,0,89,1806,0,0
583,129,120,0,0,90,1804,0,0
584,129,120,0,0,90,1804,0,0
585,129,122,0,0,90,1802,0,0
586,130,121,0,0,90,1802,0,0
587,130,121,0,0,90,1802,0,0
588,130,122,0,0,89,1801,0,0
589,132,120,0,0,90,1801,0,0
590,134,119,0,0,90,1800,0,0
591,134,119,0,0,90,1800,0,0
592,135,123,0,0,91,1795,0,0
593,137,123,0,0,91,1793,0,0
594,139,123,0,0,93,1791,0,0
595,139,124,0,0,93,1790,0,0
596,139,125,0,0,93,1789,0,0
597,140,124,0,0,93,1789,0,0
598,140,124,0,0,93,1789,0,0
599,141,124,0,0,93,1788,0,0
600,141,126,0,0,93,1786,0,0
601,143,127,0,0,95,1785,0,0
602,143,127,0,0,95,1785,0,0
603,145,126,0,0,97,1784,0,0
604,147,124,0,0,98,1784,0,0
605,148,124,0,0,98,1783,0,0
606,148,124,0,0,98,1783,0,0
607,148,124,0,0,98,1783,0,0
608,148,125,0,0,98,1782,0,0
609,149,127,0,0,99,1779,0,0
610,150,126,0,0,98,1779,0,0
611,150,126,0,0,98,1779,0,0
612,150,126,0,0,98,1779,0,0
613,150,126,0,0,98,1779,0,0
614,150,126,0,0,98,1779,0,0
615,153,124,0,0,100,1778,0,0
616,153,127,0,0,100,1775,0,0
617,153,127,0,0,100,1775,0,0
618,153,128,0,0,100,1774,0,0
619,154,128,0,0,101,1773,0,0
620,154,129,0,0,101,1772,0,0
621,155,129,0,0,102,1771,0,0
622,155,131,0,0,102,1769,0,0
623,155,131,0,0,102,1769,0,0
624,155,132,0,0,102,1768,0,0
625,155,133,0,0,102,1767,0,0
626,155,134,0,0,102,1766,0,0
627,155,135,0,0,102,1765,0,0
628,156,135,0,0,103,1764,0,0
629,156,136,0,0,102,1763,0,0
630,156,136,0,0,102,1763,0,0
631,156,136,0,0,102,1763,0,0
632,156,136,0,0,102,1763,0,0
633,156,136,0,0,102,1763,0,0
634,157,139,0,0,103,1759,0,0
635,157,141,0,0,103,1757,0,0
636,158,140,0,0,104,1757,0,0
637,160,138,0,0,103,1757,0,0
638,160,138,0,0,103,1757,0,0
639,162,138,0,0,105,1755,0,0
640,162,139,0,0,105,1754,0,0
641,163,139,0,0,105,1753,0,0
642,163,140,0,0,105,1752,0,0
643,164,141,0,0,104,1750,0,0
644,164,141,0,0,104,1750,0,0
645,166,140,0,0,104,1749,0,0
646,168,138,0,0,106,1749,0,0
647,168,140,0,0,106,1747,0,0
648,168,140,0,0,106,1747,0,0
649,168,140,0,0,106,1747,0,0
650,168,144,0,0,105,1743,0,0
651,170,145,0,0,107,1744,0,0
652,170,146,0,0,107,1743,0,0
653,170,146,0,0,107,1743,0,0
654,170,146,0,0,107,1743,0,0
655,173,145,0,0,109,1741,0,0
656,174,144,0,0,109,1741,0,0
657,175,145,0,0,109,1739,0,0
658,176,146,0,0,110,1737,0,0
659,177,147,0,0,111,1735,0,0
660,179,148,0,0,112,1732,0,0
661,179,149,0,0,112,1731,0,0
662,181,148,0,0,113,1730,0,0
663,181,151,0,0,113,1727,0,0
664,181,151,0,0,113,1727,0,0
665,181,151,0,0,113,1727,0,0
666,182,152,0,0,114,1725,0,0
667,182,153,0,0,114,1724,0,0
668,182,153,0,0,114,1724,0,0
669,182,154,0,0,114,1723,0,0
670,182,154,0,0,114,1723,0,0
671,182,154,0,0,114,1723,0,0
672,182,154,0,0,114,1723,0,0
673,184,152,0,0,116,1722,0,0
674,185,153,0,0,117,1720,0,0
675,186,153,0,0,118,1719,0,0
676,187,152,0,0,118,1719,0,0
677,187,152,0,0,118,1719,0,0
678,187,154,0,0,118,1717,0,0
679,187,154,0,0,118,1717,0,0
680,188,154,0,0,119,1716,0,0
681,189,153,0,0,120,1716,0,0
682,189,153,0,0,120,1716,0,0
683,189,153,0,0,120,1716,0,0
684,189,155,0,0,120,1714,0,0
685,190,155,0,0,120,1713,0,0
686,190,156,0,0,120,1712,0,0
687,192,155,0,0,121,1711,0,0
688,192,156,0,0,121,1710,0,0
689,192,159,0,0,121,1707,0,0
690,192,160,0,0,121,1706,0,0
691,192,160,0,0,120,1706,0,0
692,192,161,0,0,120,1705,0,0
693,192,162,0,0,120,1704,0,0
694,194,161,0,0,121,1703,0,0
695,194,162,0,0,121,1702,0,0
696,194,163,0,0,121,1701,0,0
697,195,166,0,0,122,1697,0,0
698,195,167,0,0,122,1696,0,0
699,196,168,0,0,123,1694,0,0
700,199,166,0,0,124,1693,0,0
701,202,165,0,0,127,1695,0,0
702,202,167,0,0,127,1693,0,0
703,202,168,0,0,127,1692,0,0
704,204,166,0,0,127,1692,0,0
705,206,167,0,0,128,1689,0,0
706,206,170,0,0,127,1686,0,0
707,206,170,0,0,127,1686,0,0
708,207,171,0,0,127,1684,0,0
709,207,172,0,0,127,1683,0,0
710,207,173,0,0,127,1682,0,0
711,207,175,0,0,126,1680,0,0
712,207,178,0,0,125,1677,0,0
713,210,176,0,0,128,1676,0,0
714,210,176,0,0,128,1676,0,0
715,210,176,0,0,128,1676,0,0
716,211,175,0,0,128,1676,0,0
717,212,177,0,0,128,1673,0,0
718,212,177,0,0,128,1672,0,0
719,213,176,0,0,129,1672,0,0
720,214,176,0,0,130,1671,0,0
721,215,174,0,1,131,1671,1,0
722,217,173,0,1,131,1670,0,0
723,217,173,0,1,131,1670,0,0
724,219,170,0,1,132,1670,0,0
725,220,171,0,1,133,1668,0,0
726,221,171,0,1,134,1667,0,0
727,221,171,0,1,134,1667,0,0
728,221,172,0,1,134,1666,0,0
729,222,171,0,1,135,1666,0,0
730,222,172,0,1,136,1664,0,0
