step,infected_agents,exposed_agents,recovered_agents,dead_agents,asympt_agents,suscept_agents,hospital_beds,icu_beds
284,15,17,0,0,13,1976,10,0
285,15,18,0,0,13,1975,10,0
286,15,18,0,0,13,1975,10,0
287,15,18,0,0,13,1975,10,0
288,15,19,0,0,13,1974,10,0
289,15,19,0,0,13,1974,10,0
290,15,19,0,0,13,1974,10,0
291,15,20,0,0,13,1973,10,0
292,15,20,0,0,13,1973,10,0
293,15,21,0,0,13,1972,10,0
294,15,21,0,0,13,1972,10,0
295,15,21,0,0,13,1972,10,0
296,15,22,0,0,13,1971,10,0
297,15,22,0,0,13,1971,10,0
298,15,22,0,0,13,1971,10,0
299,15,22,0,0,13,1971,10,0
300,15,22,0,0,13,1971,10,0
301,17,22,0,0,15,1973,10,0
302,17,22,0,0,15,1973,10,0
303,17,23,0,0,15,1972,10,0
304,17,23,0,0,15,1972,10,0
305,17,23,0,0,15,1972,10,0
306,17,23,0,0,15,1972,10,0
307,17,23,0,0,15,1972,10,0
308,17,23,0,0,15,1972,10,0
309,17,23,0,0,15,1972,10,0
310,17,23,0,0,15,1972,10,0
311,17,23,0,0,15,1972,10,0
312,17,23,0,0,15,1972,10,0
313,17,23,0,0,15,1972,10,0
314,17,23,0,0,15,1972,10,0
315,17,23,0,0,15,1972,10,0
316,17,23,0,0,15,1972,10,0
317,17,23,0,0,15,1972,10,0
318,17,23,0,0,15,1972,10,0
319,17,23,0,0,15,1972,10,0
320,17,23,0,0,15,1972,10,0
321,17,23,0,0,15,1972,10,0
322,17,24,0,0,15,1971,10,0
323,17,24,0,0,15,1971,10,0
324,17,24,0,0,15,1971,10,0
325,17,24,0,0,15,1971,10,0
326,17,24,0,0,15,1971,10,0
327,17,24,0,0,15,1971,10,0
328,17,24,0,0,15,1971,10,0
329,17,24,0,0,15,1971,10,0
330,17,24,0,0,15,1971,10,0
331,17,24,0,0,15,1971,10,0
332,17,25,0,0,15,1970,10,0
333,17,25,0,0,15,1970,10,0
334,17,25,0,0,15,1970,10,0
335,17,25,0,0,15,1970,10,0
336,17,25,0,0,15,1970,10,0
337,17,25,0,0,15,1970,10,0
338,17,25,0,0,15,1970,10,0
339,17,25,0,0,15,1970,10,0
340,17,25,0,0,15,1970,10,0
341,17,25,0,0,15,1970,10,0
342,17,25,0,0,15,1970,10,0
343,17,25,0,0,15,1970,10,0
344,17,27,0,0,15,1968,10,0
345,17,27,0,0,15,1968,10,0
346,17,27,0,0,15,1968,10,0
347,17,27,0,0,15,1968,10,0
348,17,27,0,0,15,1968,10,0
349,17,27,0,0,15,1968,10,0
350,17,27,0,0,15,1968,10,0
351,17,27,0,0,15,1968,10,0
352,17,28,0,0,15,1967,10,0
353,17,28,0,0,15,1967,10,0
354,17,28,0,0,15,1967,10,0
355,17,28,0,0,15,1967,10,0
356,17,28,0,0,15,1967,10,0
357,17,28,0,0,15,1967,10,0
358,17,28,0,0,15,1967,10,0
359,17,28,0,0,15,1967,10,0
360,17,28,0,0,15,1967,10,0
361,17,28,0,0,15,1967,10,0
362,17,28,0,0,15,1967,10,0
363,17,28,0,0,15,1967,10,0
364,17,28,0,0,15,1967,10,0
365,17,28,0,0,15,1967,10,0
366,17,28,0,0,15,1967,10,0
367,17,28,0,0,15,1967,10,0
368,17,28,0,0,15,1967,10,0
369,17,29,0,0,15,1966,10,0
370,17,29,0,0,15,1966,10,0
371,17,29,0,0,15,1966,10,0
372,17,30,0,0,15,1965,10,0
373,17,30,0,0,15,1965,10,0
374,17,30,0,0,15,1965,10,0
375,17,30,0,0,15,1965,10,0
376,17,30,0,0,15,1965,10,0
377,17,30,0,0,15,1965,10,0
378,17,30,0,0,15,1965,10,0
379,17,30,0,0,15,1965,10,0
380,17,31,0,0,15,1964,10,0
381,17,31,0,0,15,1964,10,0
382,18,30,0,0,16,1964,10,0
383,18,30,0,0,16,1964,10,0
384,18,30,0,0,16,1964,10,0
385,18,30,0,0,16,1964,10,0
386,18,30,0,0,16,1964,10,0
387,19,29,0,0,17,1964,10,0
388,19,29,0,0,17,1964,10,0
389,20,28,0,0,17,1964,10,0
390,20,28,0,0,17,1964,10,0
391,20,29,0,0,17,1963,10,0
392,20,29,0,0,17,1963,10,0
393,20,29,0,0,17,1963,10,0
394,20,29,0,0,17,1963,10,0
395,20,30,0,0,17,1962,10,0
396,20,30,0,0,17,1962,10,0
397,20,30,0,0,17,1962,10,0
398,20,30,0,0,17,1962,10,0
399,20,30,0,0,17,1962,10,0
400,20,30,0,0,17,1962,10,0
401,20,30,0,0,17,1962,10,0
402,21,29,0,0,18,1962,10,0
403,21,30,0,0,18,1961,10,0
404,22,29,0,0,19,1961,10,0
405,23,28,0,0,19,1961,10,0
406,23,28,0,0,19,1961,10,0
407,23,28,0,0,19,1961,10,0
408,23,28,0,0,19,1961,10,0
409,23,29,0,0,19,1960,10,0
410,23,30,0,0,19,1959,10,0
411,23,30,0,0,19,1959,10,0
412,23,30,0,0,19,1959,10,0
413,23,30,0,0,19,1959,10,0
414,23,30,0,0,19,1959,10,0
415,23,30,0,0,19,1959,10,0
416,24,29,0,0,20,1959,10,0
417,24,30,0,0,20,1958,10,0
418,25,30,0,0,21,1957,10,0
419,25,30,0,0,21,1957,10,0
420,25,30,0,0,21,1957,10,0
421,25,30,0,0,21,1957,10,0
422,26,29,0,0,21,1957,10,0
423,26,30,0,0,21,1956,10,0
424,26,30,0,0,21,1956,10,0
425,26,30,0,0,21,1956,10,0
426,26,30,0,0,21,1956,10,0
427,26,30,0,0,21,1956,10,0
428,26,30,0,0,21,1956,10,0
429,26,31,0,0,21,1955,10,0
430,26,31,0,0,21,1955,10,0
431,26,31,0,0,21,1955,10,0
432,26,32,0,0,21,1954,10,0
433,26,32,0,0,21,1954,10,0
434,26,32,0,0,21,1954,10,0
435,26,32,0,0,21,1954,10,0
436,26,32,0,0,21,1954,10,0
437,26,32,0,0,21,1954,10,0
438,26,33,0,0,21,1953,10,0
439,27,32,0,0,21,1953,10,0
440,27,32,0,0,21,1953,10,0
441,27,32,0,0,21,1953,10,0
442,27,32,0,0,21,1953,10,0
443,27,34,0,0,21,1951,10,0
444,27,34,0,0,21,1951,10,0
445,27,34,0,0,21,1951,10,0
446,27,34,0,0,21,1951,10,0
447,28,33,0,0,22,1951,10,0
448,28,33,0,0,22,1951,10,0
449,28,33,0,0,22,1951,10,0
450,28,33,0,0,22,1951,10,0
451,30,33,0,0,24,1953,10,0
452,30,33,0,0,24,1953,10,0
453,30,33,0,0,24,1953,10,0
454,30,33,0,0,24,1953,10,0
455,30,33,0,0,24,1953,10,0
456,30,33,0,0,24,1953,10,0
457,30,33,0,0,24,1953,10,0
458,30,33,0,0,24,1953,10,0
459,30,33,0,0,24,1953,10,0
460,30,33,0,0,24,1953,10,0
461,30,33,0,0,24,1953,10,0
462,30,34,0,0,24,1952,10,0
463,30,34,0,0,24,1952,10,0
464,30,34,0,0,24,1952,10,0
465,30,34,0,0,24,1952,10,0
466,30,34,0,0,24,1952,10,0
467,30,34,0,0,24,1952,10,0
468,30,34,0,0,24,1952,10,0
469,30,35,0,0,24,1951,10,0
470,30,36,0,0,24,1950,10,0
471,30,36,0,0,24,1950,10,0
472,30,36,0,0,24,1950,10,0
473,30,36,0,0,24,1950,10,0
474,30,36,0,0,24,1950,10,0
475,30,38,0,0,24,1948,10,0
476,30,40,0,0,24,1946,10,0
477,30,40,0,0,24,1946,10,0
478,30,40,0,0,24,1946,10,0
479,30,40,0,0,24,1946,10,0
480,30,40,0,0,24,1946,10,0
481,30,40,0,0,24,1946,10,0
482,30,40,0,0,24,1946,10,0
483,30,40,0,0,24,1946,10,0
484,30,40,0,0,24,1946,10,0
485,30,40,0,0,24,1946,10,0
486,30,41,0,0,24,1945,10,0
487,30,41,0,0,24,1945,10,0
488,30,41,0,0,24,1945,10,0
489,30,41,0,0,24,1945,10,0
490,30,42,0,0,24,1944,10,0
491,30,42,0,0,24,1944,10,0
492,30,43,0,0,24,1943,10,0
493,30,43,0,0,24,1943,10,0
494,30,43,0,0,24,1943,10,0
495,30,45,0,0,24,1941,10,0
496,30,45,0,0,24,1941,10,0
497,30,45,0,0,24,1941,10,0
498,30,45,0,0,24,1941,10,0
499,30,45,0,0,24,1941,10,0
500,30,45,0,0,24,1941,10,0
501,30,45,0,0,24,1941,10,0
502,30,45,0,0,24,1941,10,0
503,30,45,0,0,24,1941,10,0
504,30,46,0,0,24,1940,10,0
505,30,47,0,0,24,1939,10,0
506,30,47,0,0,24,1939,10,0
507,30,48,0,0,24,1938,10,0
508,30,48,0,0,24,1938,10,0
509,30,48,0,0,24,1938,10,0
510,30,48,0,0,24,1938,10,0
511,30,48,0,0,24,1938,10,0
512,30,48,0,0,24,1938,10,0
513,30,48,0,0,24,1938,10,0
514,30,49,0,0,24,1937,10,0
515,30,50,0,0,24,1936,10,0
516,30,50,0,0,24,1936,10,0
517,30,50,0,0,24,1936,10,0
518,30,50,0,0,24,1936,10,0
519,30,50,0,0,24,1936,10,0
520,30,50,0,0,24,1936,10,0
521,30,50,0,0,24,1936,10,0
522,30,50,0,0,23,1936,10,0
523,30,50,0,0,23,1936,10,0
524,30,50,0,0,23,1936,10,0
525,30,50,0,0,23,1936,10,0
526,30,50,0,0,23,1936,10,0
527,30,50,0,0,23,1936,10,0
528,30,50,0,0,23,1936,10,0
529,30,50,0,0,23,1936,10,0
530,30,50,0,0,23,1936,10,0
531,30,50,0,0,23,1936,10,0
532,30,50,0,0,23,1936,10,0
533,30,53,0,0,23,1933,10,0
534,30,53,0,0,23,1933,10,0
535,30,53,0,0,23,1933,10,0
536,30,53,0,0,23,1933,10,0
537,30,53,0,0,23,1933,10,0
538,30,53,0,0,23,1933,10,0
539,30,54,0,0,23,1932,10,0
540,30,54,0,0,23,1932,10,0
541,30,54,0,0,23,1932,10,0
542,30,54,0,0,23,1932,10,0
543,30,54,0,0,23,1932,10,0
544,30,54,0,0,23,1932,10,0
545,30,54,0,0,23,1932,10,0
546,30,54,0,0,23,1932,10,0
547,30,54,0,0,23,1932,10,0
548,30,54,0,0,23,1932,10,0
549,30,54,0,0,23,1932,10,0
550,30,54,0,0,23,1932,10,0
