step,infected_agents,exposed_agents,recovered_agents,dead_agents,asympt_agents
188,4,16,0,0,4
189,4,16,0,0,4
190,4,16,0,0,4
191,4,16,0,0,4
192,4,16,0,0,4
193,4,16,0,0,4
194,4,16,0,0,4
195,4,16,0,0,4
196,4,16,0,0,4
197,4,16,0,0,4
198,4,16,0,0,4
199,4,16,0,0,4
200,4,16,0,0,4
201,4,16,0,0,4
202,4,16,0,0,4
203,4,16,0,0,4
204,4,17,0,0,4
205,4,17,0,0,4
206,4,17,0,0,4
207,4,17,0,0,4
208,4,17,0,0,4
209,4,17,0,0,4
210,4,17,0,0,4
211,4,17,0,0,4
212,4,17,0,0,4
213,4,17,0,0,4
214,4,17,0,0,4
215,4,17,0,0,4
216,4,17,0,0,4
217,4,17,0,0,4
218,4,17,0,0,4
219,4,17,0,0,4
220,4,17,0,0,4
221,4,17,0,0,4
222,4,17,0,0,4
223,4,17,0,0,4
224,4,17,0,0,4
225,4,17,0,0,4
226,4,17,0,0,4
227,4,17,0,0,4
228,4,17,0,0,4
229,4,17,0,0,4
230,4,17,0,0,4
231,4,17,0,0,4
232,4,17,0,0,4
233,4,17,0,0,4
234,4,17,0,0,4
235,4,17,0,0,4
236,4,17,0,0,4
237,4,17,0,0,4
238,4,17,0,0,4
239,4,17,0,0,4
240,4,17,0,0,4
241,4,17,0,0,4
242,4,17,0,0,4
243,4,17,0,0,4
244,4,17,0,0,4
245,4,17,0,0,4
246,4,17,0,0,4
247,4,17,0,0,4
248,4,17,0,0,4
249,4,17,0,0,4
250,4,17,0,0,4
251,4,17,0,0,4
252,4,17,0,0,4
253,4,17,0,0,4
254,4,17,0,0,4
255,4,17,0,0,4
256,4,17,0,0,4
257,4,17,0,0,4
258,4,17,0,0,4
259,4,17,0,0,4
260,4,17,0,0,4
261,4,17,0,0,4
262,4,17,0,0,4
263,4,17,0,0,4
264,4,17,0,0,4
265,4,17,0,0,4
266,4,17,0,0,4
267,4,17,0,0,4
268,4,17,0,0,4
269,4,17,0,0,4
270,4,17,0,0,4
271,4,17,0,0,4
272,4,17,0,0,4
273,4,17,0,0,4
274,4,17,0,0,4
275,4,17,0,0,4
276,4,17,0,0,4
277,4,17,0,0,4
278,4,17,0,0,4
279,4,17,0,0,4
280,4,17,0,0,4
281,4,17,0,0,4
282,4,17,0,0,4
283,4,17,0,0,4
284,4,17,0,0,4
285,4,17,0,0,4
286,4,17,0,0,4
287,4,17,0,0,4
288,4,17,0,0,4
289,4,17,0,0,4
290,4,17,0,0,4
291,4,17,0,0,4
292,4,17,0,0,4
293,4,17,0,0,4
294,4,17,0,0,4
295,4,17,0,0,4
296,4,17,0,0,4
297,4,17,0,0,4
298,4,17,0,0,4
299,4,17,0,0,4
300,4,17,0,0,4
301,4,17,0,0,4
302,4,17,0,0,4
303,4,17,0,0,4
304,4,17,0,0,4
305,4,17,0,0,4
306,4,17,0,0,4
307,4,17,0,0,4
308,4,17,0,0,4
309,4,17,0,0,4
310,4,17,0,0,4
311,4,17,0,0,4
312,4,17,0,0,4
313,4,17,0,0,4
314,4,17,0,0,4
315,4,17,0,0,4
316,4,17,0,0,4
317,4,17,0,0,4
318,4,17,0,0,4
319,4,17,0,0,4
320,4,17,0,0,4
321,4,17,0,0,4
322,4,17,0,0,4
323,4,17,0,0,4
324,4,17,0,0,4
325,4,17,0,0,4
326,4,17,0,0,4
327,4,17,0,0,4
328,4,17,0,0,4
329,4,17,0,0,4
330,4,17,0,0,4
331,4,17,0,0,4
332,4,17,0,0,4
333,4,17,0,0,4
334,4,17,0,0,4
335,4,17,0,0,4
336,4,17,0,0,4
337,4,17,0,0,4
338,4,17,0,0,4
339,4,17,0,0,4
340,4,17,0,0,4
341,4,17,0,0,4
342,4,17,0,0,4
343,4,17,0,0,4
344,4,17,0,0,4
345,4,17,0,0,4
346,4,17,0,0,4
347,4,17,0,0,4
348,4,17,0,0,4
349,4,17,0,0,4
350,4,17,0,0,4
351,4,17,0,0,4
352,4,17,0,0,4
353,4,17,0,0,4
354,4,17,0,0,4
355,4,17,0,0,4
356,4,17,0,0,4
357,4,17,0,0,4
358,4,17,0,0,4
359,4,17,0,0,4
360,4,17,0,0,4
361,4,17,0,0,4
362,4,17,0,0,4
363,4,17,0,0,4
364,4,17,0,0,4
365,4,17,0,0,4
366,4,17,0,0,4
367,4,17,0,0,4
368,4,17,0,0,4
369,4,17,0,0,4
370,4,17,0,0,4
371,4,18,0,0,4
372,4,18,0,0,4
373,4,18,0,0,4
374,4,18,0,0,4
375,4,18,0,0,4
376,4,18,0,0,4
377,4,18,0,0,4
378,4,19,0,0,4
379,4,19,0,0,4
380,4,19,0,0,4
381,4,19,0,0,4
382,4,19,0,0,4
383,4,19,0,0,4
384,4,19,0,0,4
385,4,19,0,0,4
386,4,19,0,0,4
387,4,19,0,0,4
388,4,19,0,0,4
389,4,19,0,0,4
390,4,19,0,0,4
391,4,19,0,0,4
392,4,19,0,0,4
393,4,19,0,0,4
394,4,19,0,0,4
395,4,19,0,0,4
396,4,19,0,0,4
397,4,19,0,0,4
398,4,19,0,0,4
399,4,19,0,0,4
400,4,19,0,0,4
401,4,19,0,0,4
402,4,19,0,0,4
403,4,20,0,0,4
404,4,20,0,0,4
405,4,20,0,0,4
406,4,20,0,0,4
407,4,20,0,0,4
408,4,20,0,0,4
409,4,20,0,0,4
410,4,20,0,0,4
411,4,20,0,0,4
412,4,20,0,0,4
413,4,20,0,0,4
414,4,20,0,0,4
415,4,21,0,0,4
416,4,21,0,0,4
417,4,21,0,0,4
418,4,21,0,0,4
419,4,21,0,0,4
420,4,21,0,0,4
421,4,21,0,0,4
422,4,21,0,0,4
423,4,21,0,0,4
424,4,21,0,0,4
425,4,21,0,0,4
426,4,21,0,0,4
427,4,21,0,0,4
428,4,21,0,0,4
429,4,21,0,0,4
430,4,21,0,0,4
431,4,21,0,0,4
432,4,21,0,0,4
433,4,21,0,0,4
434,4,22,0,0,4
435,4,22,0,0,4
436,4,22,0,0,4
437,4,22,0,0,4
438,4,22,0,0,4
439,4,22,0,0,4
440,4,22,0,0,4
441,4,22,0,0,4
442,4,22,0,0,4
443,4,23,0,0,4
444,4,23,0,0,4
445,4,23,0,0,4
446,4,23,0,0,4
447,4,23,0,0,4
448,4,23,0,0,4
449,4,23,0,0,4
450,4,23,0,0,4
451,4,23,0,0,4
452,4,23,0,0,4
453,4,23,0,0,4
454,4,23,0,0,4
455,4,23,0,0,4
456,4,23,0,0,4
457,4,23,0,0,4
458,4,23,0,0,4
459,4,23,0,0,4
460,4,23,0,0,4
461,4,23,0,0,4
462,4,23,0,0,4
463,4,23,0,0,4
464,4,23,0,0,4
465,4,23,0,0,4
466,4,23,0,0,4
467,4,23,0,0,4
468,4,23,0,0,4
469,4,23,0,0,4
470,4,23,0,0,4
471,4,23,0,0,4
472,4,23,0,0,4
473,4,23,0,0,4
474,4,23,0,0,4
475,4,23,0,0,4
476,4,23,0,0,4
477,4,23,0,0,4
478,4,23,0,0,4
479,4,23,0,0,4
480,4,23,0,0,4
481,4,23,0,0,4
482,4,23,0,0,4
483,4,23,0,0,4
484,4,23,0,0,4
485,4,23,0,0,4
486,4,23,0,0,4
487,4,23,0,0,4
488,4,23,0,0,4
489,4,23,0,0,4
490,4,23,0,0,4
491,4,23,0,0,4
492,4,23,0,0,4
493,4,23,0,0,4
494,4,23,0,0,4
495,4,23,0,0,4
496,4,23,0,0,4
497,4,23,0,0,4
498,4,23,0,0,4
499,4,23,0,0,4
500,4,23,0,0,4
501,7,23,0,0,7
502,7,23,0,0,7
503,7,23,0,0,7
504,7,23,0,0,7
505,7,23,0,0,7
506,7,23,0,0,7
507,7,24,0,0,7
508,7,24,0,0,7
509,7,24,0,0,7
510,7,24,0,0,7
511,7,24,0,0,7
512,7,24,0,0,7
513,7,24,0,0,7
514,7,24,0,0,7
515,7,24,0,0,7
516,7,24,0,0,7
517,7,24,0,0,7
518,7,24,0,0,7
519,7,24,0,0,7
520,7,24,0,0,7
521,7,24,0,0,7
522,7,24,0,0,7
523,7,24,0,0,7
524,7,24,0,0,7
525,7,24,0,0,7
526,7,24,0,0,7
527,7,24,0,0,7
528,7,24,0,0,7
529,7,24,0,0,7
530,7,24,0,0,7
531,7,24,0,0,7
532,7,24,0,0,7
533,7,24,0,0,7
534,7,24,0,0,7
535,7,24,0,0,7
536,7,24,0,0,7
537,7,24,0,0,7
538,7,24,0,0,7
539,7,24,0,0,7
540,7,24,0,0,7
541,7,24,0,0,7
542,7,24,0,0,7
543,7,24,0,0,7
544,7,24,0,0,7
545,7,24,0,0,7
546,7,24,0,0,7
547,7,24,0,0,7
548,7,24,0,0,7
549,7,24,0,0,7
550,7,24,0,0,7
551,7,24,0,0,7
552,7,24,0,0,7
553,7,24,0,0,7
554,7,24,0,0,7
555,7,24,0,0,7
556,7,24,0,0,7
557,7,24,0,0,7
558,7,24,0,0,7
559,7,24,0,0,7
560,7,24,0,0,7
561,7,25,0,0,7
562,7,25,0,0,7
563,7,25,0,0,7
564,7,25,0,0,7
565,7,25,0,0,7
566,7,25,0,0,7
567,7,25,0,0,7
568,7,25,0,0,7
569,7,25,0,0,7
570,7,25,0,0,7
571,7,25,0,0,7
572,7,25,0,0,7
573,7,26,0,0,7
574,7,26,0,0,7
575,7,26,0,0,7
576,7,26,0,0,7
577,7,26,0,0,7
578,7,26,0,0,7
579,7,26,0,0,7
580,7,26,0,0,7
581,7,26,0,0,7
582,7,26,0,0,7
583,7,26,0,0,7
584,7,26,0,0,7
585,7,26,0,0,7
586,7,26,0,0,7
587,7,26,0,0,7
588,7,26,0,0,7
589,7,26,0,0,7
590,7,26,0,0,7
591,7,26,0,0,7
592,7,26,0,0,7
593,7,26,0,0,7
594,7,26,0,0,7
595,7,26,0,0,7
596,7,26,0,0,7
597,7,26,0,0,7
598,7,26,0,0,7
599,7,26,0,0,7
600,7,26,0,0,7
601,7,26,0,0,7
602,7,26,0,0,7
603,7,26,0,0,7
604,7,26,0,0,7
605,7,26,0,0,7
606,7,26,0,0,7
607,7,26,0,0,7
608,7,26,0,0,7
609,7,26,0,0,7
610,7,26,0,0,7
611,7,26,0,0,7
612,7,26,0,0,7
613,7,26,0,0,7
614,7,26,0,0,7
615,7,26,0,0,7
616,7,26,0,0,7
617,7,26,0,0,7
618,7,26,0,0,7
619,8,25,0,0,8
620,8,25,0,0,8
621,8,25,0,0,8
622,8,25,0,0,8
623,8,25,0,0,8
624,8,25,0,0,8
625,8,25,0,0,8
626,8,25,0,0,8
627,8,25,0,0,8
628,8,25,0,0,8
629,8,25,0,0,8
630,8,25,0,0,8
631,8,25,0,0,8
632,8,25,0,0,8
633,8,25,0,0,8
634,8,25,0,0,8
635,8,26,0,0,8
636,8,26,0,0,8
637,8,26,0,0,8
638,8,26,0,0,8
639,8,26,0,0,8
640,8,26,0,0,8
641,8,26,0,0,8
642,8,26,0,0,8
643,8,26,0,0,8
644,8,26,0,0,8
645,9,25,0,0,9
646,9,25,0,0,9
647,9,25,0,0,9
648,9,25,0,0,9
649,9,25,0,0,9
650,9,25,0,0,9
651,9,25,0,0,9
652,9,25,0,0,9
653,9,25,0,0,9
654,9,25,0,0,9
655,9,25,0,0,9
656,9,25,0,0,9
657,9,25,0,0,9
658,9,25,0,0,9
659,9,25,0,0,9
660,9,25,0,0,9
661,9,25,0,0,9
662,9,25,0,0,9
663,9,25,0,0,9
664,9,25,0,0,9
665,9,25,0,0,9
666,9,25,0,0,9
667,9,25,0,0,9
668,9,26,0,0,9
669,9,26,0,0,9
670,9,26,0,0,9
671,9,27,0,0,9
672,9,27,0,0,9
673,10,26,0,0,10
674,10,26,0,0,10
675,10,26,0,0,10
676,10,26,0,0,10
677,10,26,0,0,10
678,10,26,0,0,10
679,11,25,0,0,11
680,11,25,0,0,11
681,11,26,0,0,11
682,11,26,0,0,11
683,11,26,0,0,11
684,11,26,0,0,11
685,11,26,0,0,11
686,12,25,0,0,12
687,12,25,0,0,12
688,12,25,0,0,12
689,12,26,0,0,12
690,12,26,0,0,12
691,12,27,0,0,12
692,13,26,0,0,12
693,13,27,0,0,12
694,13,28,0,0,12
695,14,27,0,0,13
696,14,27,0,0,13
697,14,27,0,0,13
698,14,27,0,0,13
699,14,27,0,0,13
700,14,27,0,0,13
701,14,27,0,0,13
702,14,27,0,0,13
703,14,27,0,0,13
704,14,27,0,0,13
705,14,28,0,0,13
706,14,28,0,0,13
707,14,28,0,0,13
708,14,28,0,0,13
709,14,28,0,0,13
710,14,29,0,0,13
711,15,28,0,0,13
712,16,28,0,0,14
713,16,28,0,0,14
714,16,28,0,0,14
715,16,28,0,0,14
716,16,29,0,0,14
717,16,29,0,0,14
718,16,29,0,0,14
719,16,29,0,0,14
720,16,29,0,0,14
721,16,29,0,0,14
722,16,29,0,0,14
723,16,29,0,0,14
724,16,29,0,0,14
725,16,29,0,0,14
726,16,29,0,0,14
727,16,29,0,0,14
728,16,29,0,0,14
729,16,29,0,0,14
730,16,29,0,0,14
731,16,29,0,0,14
732,16,29,0,0,14
733,16,29,0,0,14
734,16,30,0,0,14
735,16,31,0,0,14
736,16,31,0,0,14
737,16,31,0,0,14
738,16,31,0,0,14
739,16,31,0,0,14
740,16,31,0,0,14
741,16,31,0,0,14
742,16,32,0,0,14
743,16,32,0,0,14
744,16,32,0,0,14
745,16,32,0,0,14
746,16,32,0,0,14
747,16,32,0,0,14
748,16,32,0,0,14
749,16,32,0,0,14
750,16,32,0,0,14
751,17,32,0,0,15
752,17,32,0,0,15
753,17,32,0,0,15
754,17,32,0,0,15
755,17,32,0,0,15
756,17,32,0,0,15
757,17,32,0,0,15
758,17,33,0,0,15
759,17,33,0,0,15
760,17,33,0,0,15
761,17,33,0,0,15
762,17,35,0,0,15
763,17,35,0,0,15
764,17,35,0,0,15
765,17,35,0,0,15
766,17,35,0,0,15
767,17,35,0,0,15
768,17,35,0,0,15
769,17,35,0,0,15
770,17,35,0,0,15
771,17,35,0,0,15
772,17,35,0,0,15
773,17,36,0,0,15
774,17,36,0,0,15
775,17,37,0,0,15
776,17,37,0,0,15
777,17,37,0,0,15
778,17,37,0,0,15
779,17,37,0,0,15
780,17,37,0,0,15
781,17,37,0,0,15
782,17,37,0,0,15
783,17,37,0,0,15
784,17,37,0,0,15
785,17,37,0,0,15
786,17,37,0,0,15
787,17,37,0,0,15
788,17,37,0,0,15
789,17,39,0,0,15
790,17,39,0,0,15
791,17,39,0,0,15
792,17,39,0,0,15
793,17,39,0,0,15
794,17,39,0,0,15
795,17,39,0,0,15
796,17,39,0,0,15
797,17,39,0,0,15
798,17,39,0,0,15
799,17,39,0,0,15
800,17,39,0,0,15
801,17,39,0,0,15
802,17,39,0,0,15
803,17,39,0,0,15
804,17,39,0,0,15
805,17,39,0,0,15
806,17,39,0,0,15
807,17,39,0,0,15
808,17,39,0,0,15
809,17,39,0,0,15
810,17,39,0,0,15
811,17,39,0,0,15
812,17,39,0,0,15
813,17,39,0,0,15
814,17,39,0,0,15
815,17,39,0,0,15
816,17,39,0,0,15
817,17,39,0,0,15
818,17,39,0,0,15
819,17,39,0,0,15
820,17,39,0,0,15
821,17,39,0,0,15
822,17,39,0,0,15
823,17,40,0,0,15
824,17,40,0,0,15
825,17,40,0,0,15
826,17,40,0,0,15
827,17,40,0,0,15
828,17,40,0,0,15
829,17,40,0,0,15
830,17,40,0,0,15
831,17,40,0,0,15
832,17,40,0,0,15
833,17,40,0,0,15
834,17,40,0,0,15
835,17,40,0,0,15
836,17,40,0,0,15
837,17,40,0,0,15
838,17,40,0,0,15
839,17,40,0,0,15
840,17,40,0,0,15
841,17,40,0,0,15
842,17,40,0,0,15
843,17,40,0,0,15
844,17,40,0,0,15
845,17,40,0,0,15
846,17,40,0,0,15
847,17,41,0,0,15
848,17,41,0,0,15
849,17,41,0,0,15
850,17,41,0,0,15
851,17,41,0,0,15
852,17,41,0,0,15
853,17,41,0,0,15
854,17,41,0,0,15
855,17,41,0,0,15
856,17,41,0,0,15
857,17,41,0,0,15
858,17,41,0,0,15
859,17,41,0,0,15
860,17,41,0,0,15
861,17,41,0,0,15
862,17,41,0,0,15
863,17,41,0,0,15
864,17,41,0,0,15
865,17,41,0,0,15
866,17,41,0,0,15
867,17,42,0,0,15
868,17,42,0,0,15
869,17,42,0,0,15
870,17,42,0,0,15
871,17,42,0,0,15
872,17,42,0,0,15
873,17,42,0,0,15
874,17,42,0,0,15
875,17,42,0,0,15
876,17,42,0,0,15
877,17,42,0,0,15
878,17,42,0,0,15
879,17,42,0,0,15
880,17,42,0,0,15
881,17,42,0,0,15
882,17,42,0,0,15
883,17,42,0,0,15
884,17,42,0,0,15
885,17,42,0,0,15
886,17,42,0,0,15
887,17,42,0,0,15
888,17,43,0,0,15
889,17,43,0,0,15
890,17,43,0,0,15
891,17,43,0,0,15
892,17,43,0,0,15
893,17,44,0,0,15
894,17,44,0,0,15
895,17,44,0,0,15
896,17,44,0,0,15
897,17,44,0,0,15
898,17,44,0,0,15
899,17,44,0,0,15
900,17,44,0,0,15
901,17,44,0,0,15
902,17,44,0,0,15
903,17,44,0,0,15
904,17,44,0,0,15
905,17,44,0,0,15
906,17,44,0,0,15
907,17,44,0,0,15
908,17,44,0,0,15
909,17,44,0,0,15
910,17,44,0,0,15
911,17,44,0,0,15
912,17,45,0,0,15
913,17,46,0,0,15
914,17,47,0,0,15
915,17,47,0,0,15
916,17,47,0,0,15
917,17,48,0,0,15
918,17,49,0,0,15
919,17,49,0,0,15
920,17,50,0,0,15
921,17,50,0,0,15
922,17,50,0,0,15
923,17,51,0,0,15
924,17,51,0,0,15
925,17,51,0,0,15
926,17,51,0,0,15
927,17,51,0,0,15
928,17,51,0,0,15
929,17,51,0,0,15
930,17,51,0,0,15
931,17,51,0,0,15
932,17,51,0,0,15
933,17,51,0,0,15
934,17,51,0,0,15
935,17,51,0,0,15
936,17,51,0,0,15
937,17,51,0,0,15
938,17,51,0,0,15
939,17,51,0,0,15
940,17,51,0,0,15
941,17,51,0,0,15
942,17,51,0,0,15
943,17,51,0,0,15
944,17,51,0,0,15
945,17,51,0,0,15
946,17,51,0,0,15
947,17,51,0,0,15
948,17,51,0,0,15
949,17,51,0,0,15
950,17,51,0,0,15
951,17,51,0,0,15
952,17,51,0,0,15
953,17,51,0,0,15
954,17,51,0,0,15
955,17,51,0,0,15
956,17,51,0,0,15
957,17,51,0,0,15
958,17,51,0,0,15
959,17,51,0,0,15
960,17,51,0,0,15
961,17,51,0,0,15
962,17,51,0,0,15
963,17,51,0,0,15
964,17,51,0,0,15
965,17,51,0,0,15
966,17,51,0,0,15
967,17,51,0,0,15
968,17,53,0,0,15
969,17,53,0,0,15
970,17,53,0,0,15
971,17,53,0,0,15
972,17,53,0,0,15
973,17,53,0,0,15
974,17,53,0,0,15
975,17,53,0,0,15
976,17,53,0,0,15
977,17,53,0,0,15
978,17,53,0,0,15
979,17,53,0,0,15
980,17,53,0,0,15
981,17,53,0,0,15
982,17,53,0,0,15
983,17,54,0,0,15
984,17,54,0,0,15
985,17,54,0,0,15
986,17,54,0,0,15
987,17,54,0,0,15
988,17,54,0,0,15
989,17,54,0,0,15
990,17,54,0,0,15
991,17,54,0,0,15
992,17,54,0,0,15
993,17,54,0,0,15
994,17,54,0,0,15
995,17,54,0,0,15
996,17,54,0,0,15
997,17,54,0,0,15
998,17,54,0,0,15
999,17,54,0,0,15
1000,17,54,0,0,15
1001,17,54,0,0,15
1002,17,55,0,0,15
1003,17,55,0,0,15
1004,17,55,0,0,15
1005,17,55,0,0,15
1006,17,55,0,0,15
1007,17,55,0,0,15
1008,17,55,0,0,15
1009,17,55,0,0,15
1010,17,55,0,0,15
1011,17,55,0,0,15
1012,17,55,0,0,15
1013,17,55,0,0,15
1014,17,55,0,0,15
1015,17,55,0,0,15
1016,17,55,0,0,15
1017,17,55,0,0,15
1018,17,55,0,0,15
1019,17,55,0,0,15
1020,17,55,0,0,15
1021,17,55,0,0,15
1022,17,55,0,0,15
1023,17,55,0,0,15
1024,17,55,0,0,15
1025,17,55,0,0,15
1026,17,55,0,0,15
1027,17,55,0,0,15
1028,17,55,0,0,15
1029,17,55,0,0,15
1030,17,55,0,0,15
1031,17,55,0,0,15
1032,17,55,0,0,15
1033,17,55,0,0,15
1034,17,55,0,0,15
1035,17,55,0,0,15
1036,17,55,0,0,15
1037,17,55,0,0,15
1038,17,55,0,0,15
1039,17,55,0,0,15
1040,17,55,0,0,15
1041,17,55,0,0,15
1042,17,55,0,0,15
1043,17,55,0,0,15
1044,17,55,0,0,15
1045,17,55,0,0,15
1046,17,55,0,0,15
1047,17,56,0,0,15
1048,17,56,0,0,15
1049,17,56,0,0,15
1050,17,56,0,0,15
1051,17,56,0,0,15
1052,17,56,0,0,15
1053,17,57,0,0,15
1054,17,57,0,0,15
1055,17,57,0,0,15
1056,17,57,0,0,15
1057,17,57,0,0,15
1058,17,57,0,0,15
1059,17,57,0,0,15
1060,17,57,0,0,15
1061,17,58,0,0,15
1062,17,58,0,0,15
1063,17,58,0,0,15
1064,17,58,0,0,15
1065,17,58,0,0,15
1066,17,58,0,0,15
1067,17,58,0,0,15
1068,17,58,0,0,15
1069,17,58,0,0,15
1070,17,58,0,0,15
1071,17,58,0,0,15
1072,17,58,0,0,15
1073,17,58,0,0,15
1074,17,58,0,0,15
1075,17,58,0,0,15
1076,17,58,0,0,15
1077,17,58,0,0,15
1078,17,58,0,0,15
1079,17,58,0,0,15
1080,17,58,0,0,15
1081,17,58,0,0,15
1082,17,58,0,0,15
1083,17,58,0,0,15
1084,17,59,0,0,15
1085,17,59,0,0,15
1086,17,59,0,0,15
1087,17,59,0,0,15
1088,17,60,0,0,15
1089,17,60,0,0,15
1090,17,60,0,0,15
1091,17,60,0,0,15
1092,17,60,0,0,15
1093,17,60,0,0,15
1094,17,60,0,0,15
1095,17,60,0,0,15
1096,17,60,0,0,15
1097,17,60,0,0,15
1098,17,60,0,0,15
1099,17,60,0,0,15
1100,17,60,0,0,15
1101,17,60,0,0,15
1102,17,60,0,0,15
1103,17,60,0,0,15
1104,17,60,0,0,15
1105,17,60,0,0,15
1106,17,60,0,0,15
1107,17,60,0,0,15
1108,17,60,0,0,15
1109,17,60,0,0,15
1110,17,60,0,0,15
1111,17,60,0,0,15
1112,17,60,0,0,15
1113,17,60,0,0,15
1114,17,60,0,0,15
1115,17,60,0,0,15
1116,17,60,0,0,15
1117,17,60,0,0,15
1118,17,60,0,0,15
1119,17,60,0,0,15
1120,17,60,0,0,15
1121,17,60,0,0,15
1122,17,60,0,0,15
1123,17,60,0,0,15
1124,17,60,0,0,15
1125,17,60,0,0,15
1126,17,60,0,0,15
1127,17,60,0,0,15
1128,17,60,0,0,15
1129,17,60,0,0,15
1130,17,60,0,0,15
1131,17,60,0,0,15
1132,17,60,0,0,15
1133,17,60,0,0,15
1134,17,60,0,0,15
1135,17,60,0,0,15
1136,17,60,0,0,15
1137,17,60,0,0,15
1138,17,60,0,0,15
1139,17,61,0,0,15
1140,17,61,0,0,15
1141,17,61,0,0,15
1142,17,61,0,0,15
1143,17,61,0,0,15
1144,17,61,0,0,15
1145,17,61,0,0,15
1146,17,61,0,0,15
1147,17,61,0,0,15
