step,infected_agents,exposed_agents,recovered_agents,dead_agents,asympt_agents,suscept_agents,hospital_beds,icu_beds,avg_infection
287,7,14,0,0,7,1985,10,0,0.00
288,7,14,0,0,7,1985,10,0,0.00
289,7,14,0,0,7,1985,10,0,0.00
290,7,14,0,0,7,1985,10,0,0.00
291,7,14,0,0,7,1985,10,0,0.00
292,7,14,0,0,7,1985,10,0,0.00
293,7,14,0,0,7,1985,10,0,0.00
294,7,14,0,0,7,1985,10,0,0.00
295,7,14,0,0,7,1985,10,0,0.00
296,7,14,0,0,7,1985,10,0,0.00
297,7,14,0,0,7,1985,10,0,0.00
298,7,14,0,0,7,1985,10,0,0.00
299,7,14,0,0,7,1985,10,0,0.00
300,7,14,0,0,7,1985,10,0,0.00
301,7,14,0,0,7,1985,10,0,0.00
302,7,15,0,0,7,1984,10,0,0.00
303,7,15,0,0,7,1984,10,0,0.00
304,7,16,0,0,7,1983,10,0,0.00
305,7,17,0,0,7,1982,10,0,0.00
306,7,17,0,0,7,1982,10,0,0.00
307,7,17,0,0,7,1982,10,0,0.00
308,7,17,0,0,7,1982,10,0,0.00
309,7,17,0,0,7,1982,10,0,0.00
310,7,17,0,0,7,1982,10,0,0.00
311,7,17,0,0,7,1982,10,0,0.00
312,7,17,0,0,7,1982,10,0,0.00
313,7,18,0,0,7,1981,10,0,0.00
314,7,18,0,0,7,1981,10,0,0.00
315,7,18,0,0,7,1981,10,0,0.00
316,7,18,0,0,7,1981,10,0,0.00
317,7,18,0,0,7,1981,10,0,0.00
318,7,18,0,0,7,1981,10,0,0.00
319,7,18,0,0,7,1981,10,0,0.00
320,7,18,0,0,7,1981,10,0,0.00
321,7,18,0,0,7,1981,10,0,0.00
322,7,18,0,0,7,1981,10,0,0.00
323,7,18,0,0,7,1981,10,0,0.00
324,7,18,0,0,7,1981,10,0,0.00
325,7,18,0,0,7,1981,10,0,0.00
326,7,18,0,0,7,1981,10,0,0.00
327,7,18,0,0,7,1981,10,0,0.00
328,7,19,0,0,7,1980,10,0,0.00
329,7,19,0,0,7,1980,10,0,0.00
330,7,19,0,0,7,1980,10,0,0.00
331,7,19,0,0,7,1980,10,0,0.00
332,7,19,0,0,7,1980,10,0,0.00
333,7,19,0,0,7,1980,10,0,0.00
334,7,20,0,0,7,1979,10,0,0.00
335,7,20,0,0,7,1979,10,0,0.00
336,7,20,0,0,7,1979,10,0,0.00
337,7,20,0,0,7,1979,10,0,0.00
338,7,20,0,0,7,1979,10,0,0.00
339,7,20,0,0,7,1979,10,0,0.00
340,7,20,0,0,7,1979,10,0,0.00
341,7,20,0,0,7,1979,10,0,0.00
342,7,20,0,0,7,1979,10,0,0.00
343,7,20,0,0,7,1979,10,0,0.00
344,7,20,0,0,7,1979,10,0,0.00
345,7,20,0,0,7,1979,10,0,0.00
346,7,20,0,0,7,1979,10,0,0.00
347,7,20,0,0,7,1979,10,0,0.00
348,7,21,0,0,7,1978,10,0,0.00
349,7,21,0,0,7,1978,10,0,0.00
350,7,21,0,0,7,1978,10,0,0.00
351,7,21,0,0,7,1978,10,0,0.00
352,7,21,0,0,7,1978,10,0,0.00
353,7,21,0,0,7,1978,10,0,0.00
354,7,21,0,0,7,1978,10,0,0.00
355,7,21,0,0,7,1978,10,0,0.00
356,7,21,0,0,7,1978,10,0,0.00
357,7,21,0,0,7,1978,10,0,0.00
358,7,21,0,0,7,1978,10,0,0.00
359,7,21,0,0,7,1978,10,0,0.00
360,7,21,0,0,7,1978,10,0,0.00
361,7,21,0,0,7,1978,10,0,0.00
362,7,21,0,0,7,1978,10,0,0.00
363,7,21,0,0,7,1978,10,0,0.00
364,7,21,0,0,7,1978,10,0,0.00
365,7,21,0,0,7,1978,10,0,0.00
366,7,21,0,0,7,1978,10,0,0.00
367,7,21,0,0,7,1978,10,0,0.00
368,7,21,0,0,7,1978,10,0,0.00
369,7,21,0,0,7,1978,10,0,0.00
370,7,21,0,0,7,1978,10,0,0.00
371,7,21,0,0,7,1978,10,0,0.00
372,7,21,0,0,7,1978,10,0,0.00
373,7,21,0,0,7,1978,10,0,0.00
374,7,21,0,0,7,1978,10,0,0.00
375,7,21,0,0,7,1978,10,0,0.00
376,7,21,0,0,7,1978,10,0,0.00
377,7,21,0,0,7,1978,10,0,0.00
378,7,21,0,0,7,1978,10,0,0.00
379,7,22,0,0,7,1977,10,0,0.00
380,7,22,0,0,7,1977,10,0,0.00
381,7,22,0,0,7,1977,10,0,0.00
382,7,22,0,0,7,1977,10,0,0.00
383,7,22,0,0,7,1977,10,0,0.00
384,7,22,0,0,7,1977,10,0,0.00
385,7,22,0,0,7,1977,10,0,0.00
386,7,22,0,0,7,1977,10,0,0.00
387,7,22,0,0,7,1977,10,0,0.00
388,7,22,0,0,7,1977,10,0,0.00
389,7,22,0,0,7,1977,10,0,0.00
390,7,22,0,0,7,1977,10,0,0.00
391,7,22,0,0,7,1977,10,0,0.00
392,7,22,0,0,7,1977,10,0,0.00
393,7,22,0,0,7,1977,10,0,0.00
394,7,23,0,0,7,1976,10,0,0.00
395,7,23,0,0,7,1976,10,0,0.00
396,7,23,0,0,7,1976,10,0,0.00
397,7,23,0,0,7,1976,10,0,0.00
398,7,23,0,0,7,1976,10,0,0.00
399,7,24,0,0,7,1975,10,0,0.00
400,7,24,0,0,7,1975,10,0,0.00
401,7,24,0,0,7,1975,10,0,0.00
402,7,24,0,0,7,1975,10,0,0.00
403,7,24,0,0,7,1975,10,0,0.00
404,7,24,0,0,7,1975,10,0,0.00
405,7,24,0,0,7,1975,10,0,0.00
406,7,24,0,0,7,1975,10,0,0.00
407,7,24,0,0,7,1975,10,0,0.00
408,7,24,0,0,7,1975,10,0,0.00
409,7,24,0,0,7,1975,10,0,0.00
410,7,24,0,0,7,1975,10,0,0.00
411,7,24,0,0,7,1975,10,0,0.00
412,7,24,0,0,7,1975,10,0,0.00
413,7,24,0,0,7,1975,10,0,0.00
414,7,24,0,0,7,1975,10,0,0.00
415,7,24,0,0,7,1975,10,0,0.00
416,7,24,0,0,7,1975,10,0,0.00
417,7,24,0,0,7,1975,10,0,0.00
418,7,24,0,0,7,1975,10,0,0.00
419,7,24,0,0,7,1975,10,0,0.00
420,7,24,0,0,7,1975,10,0,0.00
421,7,24,0,0,7,1975,10,0,0.00
422,7,24,0,0,7,1975,10,0,0.00
423,7,24,0,0,7,1975,10,0,0.00
424,7,25,0,0,7,1974,10,0,0.00
425,7,25,0,0,7,1974,10,0,0.00
426,7,25,0,0,7,1974,10,0,0.00
427,7,25,0,0,7,1974,10,0,0.00
428,7,25,0,0,7,1974,10,0,0.00
429,7,25,0,0,7,1974,10,0,0.00
430,7,25,0,0,7,1974,10,0,0.00
431,7,25,0,0,7,1974,10,0,0.00
432,7,25,0,0,7,1974,10,0,0.00
433,7,25,0,0,7,1974,10,0,0.00
434,7,25,0,0,7,1974,10,0,0.00
435,7,25,0,0,7,1974,10,0,0.00
436,7,25,0,0,7,1974,10,0,0.00
437,7,25,0,0,7,1974,10,0,0.00
438,7,25,0,0,7,1974,10,0,0.00
439,7,25,0,0,7,1974,10,0,0.00
440,7,25,0,0,7,1974,10,0,0.00
441,7,25,0,0,7,1974,10,0,0.00
442,7,25,0,0,7,1974,10,0,0.00
443,7,25,0,0,7,1974,10,0,0.00
444,7,25,0,0,7,1974,10,0,0.00
445,7,25,0,0,7,1974,10,0,0.00
446,7,25,0,0,7,1974,10,0,0.00
447,7,25,0,0,7,1974,10,0,0.00
448,7,25,0,0,7,1974,10,0,0.00
449,7,25,0,0,7,1974,10,0,0.00
450,7,25,0,0,7,1974,10,0,0.00
451,7,25,0,0,7,1974,10,0,0.00
452,7,25,0,0,7,1974,10,0,0.00
453,7,25,0,0,7,1974,10,0,0.00
454,7,25,0,0,7,1974,10,0,0.00
455,7,26,0,0,7,1973,10,0,0.00
456,7,26,0,0,7,1973,10,0,0.00
457,7,26,0,0,7,1973,10,0,0.00
458,7,26,0,0,7,1973,10,0,0.00
459,7,26,0,0,7,1973,10,0,0.00
460,7,26,0,0,7,1973,10,0,0.00
461,7,26,0,0,7,1973,10,0,0.00
462,7,26,0,0,7,1973,10,0,0.00
463,7,26,0,0,7,1973,10,0,0.00
464,7,26,0,0,7,1973,10,0,0.00
465,7,26,0,0,7,1973,10,0,0.00
466,7,26,0,0,7,1973,10,0,0.00
467,7,26,0,0,7,1973,10,0,0.00
468,7,26,0,0,7,1973,10,0,0.00
469,7,26,0,0,7,1973,10,0,0.00
470,7,26,0,0,7,1973,10,0,0.00
471,7,26,0,0,7,1973,10,0,0.00
472,7,26,0,0,7,1973,10,0,0.00
473,7,26,0,0,7,1973,10,0,0.00
474,7,26,0,0,7,1973,10,0,0.00
475,7,26,0,0,7,1973,10,0,0.00
476,7,26,0,0,7,1973,10,0,0.00
477,7,26,0,0,7,1973,10,0,0.00
478,7,26,0,0,7,1973,10,0,0.00
479,7,26,0,0,7,1973,10,0,0.00
480,7,26,0,0,7,1973,10,0,0.00
481,7,26,0,0,7,1973,10,0,0.00
482,7,26,0,0,7,1973,10,0,0.00
483,7,26,0,0,7,1973,10,0,0.00
484,7,26,0,0,7,1973,10,0,0.00
485,7,26,0,0,7,1973,10,0,0.00
486,7,26,0,0,7,1973,10,0,0.00
487,7,26,0,0,7,1973,10,0,0.00
488,7,26,0,0,7,1973,10,0,0.00
489,7,26,0,0,7,1973,10,0,0.00
490,7,26,0,0,7,1973,10,0,0.00
491,7,26,0,0,7,1973,10,0,0.00
492,7,26,0,0,7,1973,10,0,0.00
493,7,26,0,0,7,1973,10,0,0.00
494,7,26,0,0,7,1973,10,0,0.00
495,7,26,0,0,7,1973,10,0,0.00
496,7,26,0,0,7,1973,10,0,0.00
497,7,26,0,0,7,1973,10,0,0.00
498,7,26,0,0,7,1973,10,0,0.00
499,7,26,0,0,7,1973,10,0,0.00
500,7,26,0,0,7,1973,10,0,0.00
501,9,26,0,0,9,1975,10,0,0.00
502,9,26,0,0,9,1975,10,0,0.00
503,9,26,0,0,9,1975,10,0,0.00
504,9,26,0,0,9,1975,10,0,0.00
505,9,26,0,0,9,1975,10,0,0.00
506,9,26,0,0,9,1975,10,0,0.00
507,9,26,0,0,9,1975,10,0,0.00
508,9,26,0,0,9,1975,10,0,0.00
509,9,26,0,0,9,1975,10,0,0.00
510,9,26,0,0,9,1975,10,0,0.00
511,9,26,0,0,9,1975,10,0,0.00
512,9,27,0,0,9,1974,10,0,0.00
513,9,27,0,0,9,1974,10,0,0.00
514,9,27,0,0,9,1974,10,0,0.00
515,9,27,0,0,9,1974,10,0,0.00
516,9,27,0,0,9,1974,10,0,0.00
517,9,27,0,0,9,1974,10,0,0.00
518,9,27,0,0,9,1974,10,0,0.00
519,9,27,0,0,9,1974,10,0,0.00
520,9,27,0,0,9,1974,10,0,0.00
521,9,27,0,0,9,1974,10,0,0.00
522,9,27,0,0,9,1974,10,0,0.00
523,9,27,0,0,9,1974,10,0,0.00
524,9,28,0,0,9,1973,10,0,0.00
525,9,28,0,0,9,1973,10,0,0.00
526,9,28,0,0,9,1973,10,0,0.00
527,9,28,0,0,9,1973,10,0,0.00
528,9,28,0,0,9,1973,10,0,0.00
529,9,29,0,0,9,1972,10,0,0.00
530,9,29,0,0,9,1972,10,0,0.00
531,9,29,0,0,9,1972,10,0,0.00
532,9,29,0,0,9,1972,10,0,0.00
533,9,29,0,0,9,1972,10,0,0.00
534,9,29,0,0,9,1972,10,0,0.00
535,9,29,0,0,9,1972,10,0,0.00
536,9,29,0,0,9,1972,10,0,0.00
537,9,29,0,0,9,1972,10,0,0.00
538,9,30,0,0,9,1971,10,0,0.00
539,9,30,0,0,9,1971,10,0,0.00
540,9,30,0,0,9,1971,10,0,0.00
541,9,30,0,0,9,1971,10,0,0.00
542,9,30,0,0,9,1971,10,0,0.00
543,9,30,0,0,9,1971,10,0,0.00
544,9,30,0,0,9,1971,10,0,0.00
545,9,30,0,0,9,1971,10,0,0.00
546,9,30,0,0,9,1971,10,0,0.00
547,9,30,0,0,9,1971,10,0,0.00
548,9,30,0,0,9,1971,10,0,0.00
549,9,30,0,0,9,1971,10,0,0.00
550,9,30,0,0,9,1971,10,0,0.00
551,9,30,0,0,9,1971,10,0,0.00
552,9,30,0,0,9,1971,10,0,0.00
553,9,30,0,0,9,1971,10,0,0.00
554,9,30,0,0,9,1971,10,0,0.00
555,9,30,0,0,9,1971,10,0,0.00
556,9,30,0,0,9,1971,10,0,0.00
557,9,30,0,0,9,1971,10,0,0.00
558,9,30,0,0,9,1971,10,0,0.00
559,9,30,0,0,9,1971,10,0,0.00
560,9,30,0,0,9,1971,10,0,0.00
561,9,30,0,0,9,1971,10,0,0.00
562,9,30,0,0,9,1971,10,0,0.00
563,9,30,0,0,9,1971,10,0,0.00
564,9,30,0,0,9,1971,10,0,0.00
565,9,30,0,0,9,1971,10,0,0.00
566,9,30,0,0,9,1971,10,0,0.00
567,9,30,0,0,9,1971,10,0,0.00
568,9,30,0,0,9,1971,10,0,0.00
569,9,30,0,0,9,1971,10,0,0.00
570,9,31,0,0,9,1970,10,0,0.00
571,9,31,0,0,9,1970,10,0,0.00
572,9,31,0,0,9,1970,10,0,0.00
573,9,31,0,0,9,1970,10,0,0.00
574,9,31,0,0,9,1970,10,0,0.00
575,9,31,0,0,9,1970,10,0,0.00
576,9,32,0,0,9,1969,10,0,0.00
577,9,32,0,0,9,1969,10,0,0.00
578,9,32,0,0,9,1969,10,0,0.00
579,9,32,0,0,9,1969,10,0,0.00
580,9,32,0,0,9,1969,10,0,0.00
581,9,32,0,0,9,1969,10,0,0.00
582,9,32,0,0,9,1969,10,0,0.00
583,9,32,0,0,9,1969,10,0,0.00
584,9,32,0,0,9,1969,10,0,0.00
585,9,32,0,0,9,1969,10,0,0.00
586,9,32,0,0,9,1969,10,0,0.00
587,9,32,0,0,9,1969,10,0,0.00
588,9,33,0,0,9,1968,10,0,0.00
589,9,33,0,0,9,1968,10,0,0.00
590,9,33,0,0,9,1968,10,0,0.00
591,9,33,0,0,9,1968,10,0,0.00
592,9,33,0,0,9,1968,10,0,0.00
593,9,34,0,0,9,1967,10,0,0.00
594,10,33,0,0,10,1967,10,0,0.00
595,10,33,0,0,10,1967,10,0,0.00
596,10,33,0,0,10,1967,10,0,0.00
597,10,33,0,0,10,1967,10,0,0.00
598,10,33,0,0,10,1967,10,0,0.00
599,10,33,0,0,10,1967,10,0,0.00
600,10,33,0,0,10,1967,10,0,0.00
601,10,34,0,0,10,1966,10,0,0.00
602,10,34,0,0,10,1966,10,0,0.00
