step,infected_agents,exposed_agents,recovered_agents,dead_agents,asympt_agents
188,6,10,0,0,6
189,6,10,0,0,6
190,6,10,0,0,6
191,6,10,0,0,6
192,6,10,0,0,6
193,6,10,0,0,6
194,6,10,0,0,6
195,6,10,0,0,6
196,6,10,0,0,6
197,6,10,0,0,6
198,6,10,0,0,6
199,6,10,0,0,6
200,6,10,0,0,6
201,6,10,0,0,6
202,6,10,0,0,6
203,6,10,0,0,6
204,6,10,0,0,6
205,6,10,0,0,6
206,6,10,0,0,6
207,6,10,0,0,6
208,6,10,0,0,6
209,6,10,0,0,6
210,6,10,0,0,6
211,6,10,0,0,6
212,6,10,0,0,6
213,6,10,0,0,6
214,6,10,0,0,6
215,6,10,0,0,6
216,6,10,0,0,6
217,6,10,0,0,6
218,6,10,0,0,6
219,6,10,0,0,6
220,6,10,0,0,6
221,6,10,0,0,6
222,6,10,0,0,6
223,6,10,0,0,6
224,6,10,0,0,6
225,6,10,0,0,6
226,6,10,0,0,6
227,6,10,0,0,6
228,6,10,0,0,6
229,6,10,0,0,6
230,6,10,0,0,6
231,6,10,0,0,6
232,6,10,0,0,6
233,6,10,0,0,6
234,6,10,0,0,6
235,6,10,0,0,6
236,6,10,0,0,6
237,6,10,0,0,6
238,6,10,0,0,6
239,6,10,0,0,6
240,6,10,0,0,6
241,6,10,0,0,6
242,6,10,0,0,6
243,6,10,0,0,6
244,6,10,0,0,6
245,6,10,0,0,6
246,6,10,0,0,6
247,6,10,0,0,6
248,6,10,0,0,6
249,6,10,0,0,6
250,6,10,0,0,6
251,6,11,0,0,6
252,6,11,0,0,6
253,6,11,0,0,6
254,6,11,0,0,6
255,6,11,0,0,6
256,6,11,0,0,6
257,6,11,0,0,6
258,6,11,0,0,6
259,6,11,0,0,6
260,6,11,0,0,6
261,6,11,0,0,6
262,6,11,0,0,6
263,6,11,0,0,6
264,6,11,0,0,6
265,6,11,0,0,6
266,6,11,0,0,6
267,6,11,0,0,6
268,6,11,0,0,6
269,6,11,0,0,6
270,6,11,0,0,6
271,6,11,0,0,6
272,6,12,0,0,6
273,6,12,0,0,6
274,6,12,0,0,6
275,6,12,0,0,6
276,6,12,0,0,6
277,6,12,0,0,6
278,6,12,0,0,6
279,6,12,0,0,6
280,6,12,0,0,6
281,6,12,0,0,6
282,6,12,0,0,6
283,6,12,0,0,6
284,6,12,0,0,6
285,6,12,0,0,6
286,6,12,0,0,6
287,6,12,0,0,6
288,6,12,0,0,6
289,6,12,0,0,6
290,6,12,0,0,6
291,6,12,0,0,6
292,6,12,0,0,6
293,6,12,0,0,6
294,6,12,0,0,6
295,6,12,0,0,6
296,6,12,0,0,6
297,6,12,0,0,6
298,6,12,0,0,6
299,6,12,0,0,6
300,6,12,0,0,6
301,6,12,0,0,6
302,6,12,0,0,6
303,6,12,0,0,6
304,6,12,0,0,6
305,6,12,0,0,6
306,6,12,0,0,6
307,6,12,0,0,6
308,6,13,0,0,6
309,6,13,0,0,6
310,6,13,0,0,6
311,6,13,0,0,6
312,6,13,0,0,6
313,6,13,0,0,6
314,6,13,0,0,6
315,6,13,0,0,6
316,6,13,0,0,6
317,6,13,0,0,6
318,6,13,0,0,6
319,6,13,0,0,6
320,6,13,0,0,6
321,6,13,0,0,6
322,6,13,0,0,6
323,6,13,0,0,6
324,6,13,0,0,6
325,6,13,0,0,6
326,6,13,0,0,6
327,6,13,0,0,6
328,6,13,0,0,6
329,6,13,0,0,6
330,6,13,0,0,6
331,6,13,0,0,6
332,6,13,0,0,6
333,6,13,0,0,6
334,6,13,0,0,6
335,6,13,0,0,6
336,6,13,0,0,6
337,6,13,0,0,6
338,6,13,0,0,6
339,6,13,0,0,6
340,6,13,0,0,6
341,6,13,0,0,6
342,6,13,0,0,6
343,6,13,0,0,6
344,6,13,0,0,6
345,6,13,0,0,6
346,6,13,0,0,6
347,6,13,0,0,6
348,6,13,0,0,6
349,6,13,0,0,6
350,6,13,0,0,6
351,6,13,0,0,6
352,6,13,0,0,6
353,6,13,0,0,6
354,6,13,0,0,6
355,6,13,0,0,6
356,6,13,0,0,6
357,6,13,0,0,6
358,6,13,0,0,6
359,6,13,0,0,6
360,6,13,0,0,6
361,6,13,0,0,6
362,6,13,0,0,6
363,6,13,0,0,6
364,6,13,0,0,6
365,6,13,0,0,6
366,6,13,0,0,6
367,6,13,0,0,6
368,6,13,0,0,6
369,6,13,0,0,6
370,6,13,0,0,6
371,6,14,0,0,6
372,6,14,0,0,6
373,6,14,0,0,6
374,6,14,0,0,6
375,6,14,0,0,6
376,6,15,0,0,6
377,6,15,0,0,6
378,6,15,0,0,6
379,6,15,0,0,6
380,6,15,0,0,6
381,6,15,0,0,6
382,6,15,0,0,6
383,6,15,0,0,6
384,6,15,0,0,6
385,6,15,0,0,6
386,6,15,0,0,6
387,6,15,0,0,6
388,6,15,0,0,6
389,6,15,0,0,6
390,6,15,0,0,6
391,6,15,0,0,6
392,6,15,0,0,6
393,6,15,0,0,6
394,6,15,0,0,6
395,6,15,0,0,6
396,6,15,0,0,6
397,6,15,0,0,6
398,6,15,0,0,6
399,6,15,0,0,6
400,6,15,0,0,6
401,6,15,0,0,6
402,6,15,0,0,6
403,6,15,0,0,6
404,6,15,0,0,6
405,6,15,0,0,6
406,6,15,0,0,6
407,6,15,0,0,6
408,6,15,0,0,6
409,6,15,0,0,6
410,6,15,0,0,6
411,6,15,0,0,6
412,6,15,0,0,6
413,6,15,0,0,6
414,6,15,0,0,6
415,6,16,0,0,6
416,6,16,0,0,6
417,6,16,0,0,6
418,6,16,0,0,6
419,6,16,0,0,6
420,6,16,0,0,6
421,6,16,0,0,6
422,6,16,0,0,6
423,6,16,0,0,6
424,6,16,0,0,6
425,6,16,0,0,6
426,6,16,0,0,6
427,6,16,0,0,6
428,6,16,0,0,6
429,6,16,0,0,6
430,6,17,0,0,6
431,6,17,0,0,6
432,6,17,0,0,6
433,6,17,0,0,6
434,6,17,0,0,6
435,6,17,0,0,6
436,6,17,0,0,6
437,6,17,0,0,6
438,6,17,0,0,6
439,6,17,0,0,6
440,6,17,0,0,6
441,6,17,0,0,6
442,6,17,0,0,6
443,6,17,0,0,6
444,6,17,0,0,6
445,6,17,0,0,6
446,6,17,0,0,6
447,6,17,0,0,6
448,6,17,0,0,6
449,6,17,0,0,6
450,6,17,0,0,6
451,6,17,0,0,6
452,6,17,0,0,6
453,6,17,0,0,6
454,6,17,0,0,6
455,6,17,0,0,6
456,6,17,0,0,6
457,6,17,0,0,6
458,6,17,0,0,6
459,6,17,0,0,6
460,6,17,0,0,6
461,6,17,0,0,6
462,6,17,0,0,6
463,6,17,0,0,6
464,6,17,0,0,6
465,6,17,0,0,6
466,6,17,0,0,6
467,6,17,0,0,6
468,6,17,0,0,6
469,6,17,0,0,6
470,6,18,0,0,6
471,6,18,0,0,6
472,6,18,0,0,6
473,6,18,0,0,6
474,6,18,0,0,6
475,6,18,0,0,6
476,6,18,0,0,6
477,6,18,0,0,6
478,6,18,0,0,6
479,6,18,0,0,6
480,6,18,0,0,6
481,6,18,0,0,6
482,6,18,0,0,6
483,6,18,0,0,6
484,6,18,0,0,6
485,6,18,0,0,6
486,6,18,0,0,6
487,6,18,0,0,6
488,6,18,0,0,6
489,6,18,0,0,6
490,6,18,0,0,6
491,6,18,0,0,6
492,6,18,0,0,6
493,6,18,0,0,6
494,6,18,0,0,6
495,6,18,0,0,6
496,6,18,0,0,6
497,6,18,0,0,6
498,6,18,0,0,6
499,6,18,0,0,6
500,6,18,0,0,6
501,6,18,0,0,6
502,6,18,0,0,6
503,6,18,0,0,6
504,6,18,0,0,6
505,6,18,0,0,6
506,6,18,0,0,6
507,6,18,0,0,6
508,6,18,0,0,6
509,6,18,0,0,6
510,6,18,0,0,6
511,6,18,0,0,6
512,6,18,0,0,6
513,6,18,0,0,6
514,6,18,0,0,6
515,6,18,0,0,6
516,6,18,0,0,6
517,6,18,0,0,6
518,6,18,0,0,6
519,6,18,0,0,6
520,6,18,0,0,6
521,6,18,0,0,6
522,6,18,0,0,6
523,6,18,0,0,6
524,6,18,0,0,6
525,6,18,0,0,6
526,6,18,0,0,6
527,6,18,0,0,6
528,6,18,0,0,6
529,6,18,0,0,6
530,6,18,0,0,6
531,6,18,0,0,6
532,6,18,0,0,6
533,6,18,0,0,6
534,6,18,0,0,6
535,6,18,0,0,6
536,6,18,0,0,6
537,6,18,0,0,6
538,6,18,0,0,6
539,6,18,0,0,6
540,6,18,0,0,6
541,6,18,0,0,6
542,6,18,0,0,6
543,6,18,0,0,6
544,6,18,0,0,6
545,6,18,0,0,6
546,6,18,0,0,6
547,6,18,0,0,6
548,6,18,0,0,6
549,6,18,0,0,6
550,6,18,0,0,6
551,6,18,0,0,6
552,6,18,0,0,6
553,6,18,0,0,6
554,6,18,0,0,6
555,6,18,0,0,6
556,6,18,0,0,6
557,6,18,0,0,6
558,6,18,0,0,6
559,6,18,0,0,6
560,6,18,0,0,6
561,6,18,0,0,6
562,6,18,0,0,6
563,6,18,0,0,6
564,6,18,0,0,6
565,6,18,0,0,6
566,6,18,0,0,6
567,6,18,0,0,6
568,6,18,0,0,6
569,6,18,0,0,6
570,6,18,0,0,6
571,6,18,0,0,6
572,6,18,0,0,6
573,6,18,0,0,6
574,6,18,0,0,6
575,6,18,0,0,6
576,6,18,0,0,6
577,6,18,0,0,6
578,6,18,0,0,6
579,6,18,0,0,6
580,6,18,0,0,6
581,6,19,0,0,6
582,6,19,0,0,6
583,6,19,0,0,6
584,6,19,0,0,6
585,6,20,0,0,6
586,6,20,0,0,6
587,6,20,0,0,6
588,6,20,0,0,6
589,6,20,0,0,6
590,6,20,0,0,6
591,6,20,0,0,6
592,6,20,0,0,6
593,6,20,0,0,6
594,6,20,0,0,6
595,6,20,0,0,6
596,6,20,0,0,6
597,6,20,0,0,6
598,6,20,0,0,6
599,6,20,0,0,6
600,6,20,0,0,6
601,6,20,0,0,6
602,6,20,0,0,6
603,6,20,0,0,6
604,6,20,0,0,6
605,6,21,0,0,6
606,6,21,0,0,6
607,6,21,0,0,6
608,6,21,0,0,6
609,6,21,0,0,6
610,6,21,0,0,6
611,6,21,0,0,6
612,6,21,0,0,6
613,6,21,0,0,6
614,6,21,0,0,6
615,6,21,0,0,6
616,6,21,0,0,6
617,6,21,0,0,6
618,6,22,0,0,6
619,6,22,0,0,6
620,6,22,0,0,6
621,7,21,0,0,7
622,7,21,0,0,7
623,7,21,0,0,7
624,7,21,0,0,7
625,7,21,0,0,7
626,7,21,0,0,7
627,7,21,0,0,7
628,7,21,0,0,7
629,7,21,0,0,7
630,7,21,0,0,7
631,7,21,0,0,7
632,7,21,0,0,7
633,7,21,0,0,7
634,7,21,0,0,7
635,7,21,0,0,7
636,7,21,0,0,7
637,7,21,0,0,7
638,7,21,0,0,7
639,7,21,0,0,7
640,7,21,0,0,7
641,7,21,0,0,7
642,7,21,0,0,7
643,7,21,0,0,7
644,7,21,0,0,7
645,7,21,0,0,7
646,7,21,0,0,7
647,7,21,0,0,7
648,7,21,0,0,7
649,7,21,0,0,7
650,7,21,0,0,7
651,7,21,0,0,7
652,7,21,0,0,7
653,7,21,0,0,7
654,7,21,0,0,7
655,7,21,0,0,7
656,7,21,0,0,7
657,7,21,0,0,7
658,7,21,0,0,7
659,7,21,0,0,7
660,7,21,0,0,7
661,7,21,0,0,7
662,7,21,0,0,7
663,7,21,0,0,7
664,7,21,0,0,7
665,7,21,0,0,7
666,7,22,0,0,7
667,7,22,0,0,7
668,7,22,0,0,7
669,7,22,0,0,7
670,7,22,0,0,7
671,7,22,0,0,7
672,7,22,0,0,7
673,7,22,0,0,7
674,7,22,0,0,7
675,7,22,0,0,7
676,7,22,0,0,7
677,7,22,0,0,7
678,7,22,0,0,7
679,7,22,0,0,7
680,7,22,0,0,7
681,7,22,0,0,7
682,7,22,0,0,7
683,7,22,0,0,7
684,7,22,0,0,7
685,7,22,0,0,7
686,7,22,0,0,7
687,7,22,0,0,7
688,7,22,0,0,7
689,7,22,0,0,7
690,7,22,0,0,7
691,7,22,0,0,7
692,8,21,0,0,8
693,8,21,0,0,8
694,8,21,0,0,8
695,8,21,0,0,8
696,8,21,0,0,8
697,8,21,0,0,8
698,8,21,0,0,8
699,8,21,0,0,8
700,8,21,0,0,8
701,8,21,0,0,8
702,8,21,0,0,8
703,8,21,0,0,8
704,8,21,0,0,8
705,8,21,0,0,8
706,8,21,0,0,8
707,9,20,0,0,9
708,9,20,0,0,9
709,9,21,0,0,9
710,9,21,0,0,9
711,9,21,0,0,9
712,9,21,0,0,9
713,9,21,0,0,9
714,9,21,0,0,9
715,9,21,0,0,9
716,9,21,0,0,9
717,9,21,0,0,9
718,9,21,0,0,9
719,10,20,0,0,9
720,10,20,0,0,9
721,11,19,0,0,10
722,11,19,0,0,10
723,11,19,0,0,10
724,11,19,0,0,10
725,11,19,0,0,10
726,11,20,0,0,10
727,11,20,0,0,10
728,11,20,0,0,10
729,11,20,0,0,10
730,11,20,0,0,10
731,11,20,0,0,10
732,11,20,0,0,10
733,11,20,0,0,10
734,11,20,0,0,10
735,11,20,0,0,10
736,11,20,0,0,10
737,11,20,0,0,10
738,11,20,0,0,10
739,11,20,0,0,10
740,11,20,0,0,10
741,11,20,0,0,10
742,11,20,0,0,10
743,11,20,0,0,10
744,11,21,0,0,10
745,11,22,0,0,10
746,11,22,0,0,10
747,11,22,0,0,10
748,11,22,0,0,10
749,11,22,0,0,10
750,11,23,0,0,10
751,11,23,0,0,10
752,11,23,0,0,10
753,11,23,0,0,10
754,11,23,0,0,10
755,11,23,0,0,10
756,11,23,0,0,10
757,11,23,0,0,10
758,11,23,0,0,10
759,11,23,0,0,10
760,11,23,0,0,10
761,11,23,0,0,10
762,11,23,0,0,10
763,11,23,0,0,10
764,11,23,0,0,10
765,11,23,0,0,10
766,11,23,0,0,10
767,11,23,0,0,10
768,11,23,0,0,10
769,11,23,0,0,10
770,11,23,0,0,10
771,11,23,0,0,10
772,11,23,0,0,10
773,11,23,0,0,10
774,11,23,0,0,10
775,11,23,0,0,10
776,11,23,0,0,10
777,11,24,0,0,10
778,11,24,0,0,10
779,11,24,0,0,10
780,11,24,0,0,10
781,11,24,0,0,10
782,11,24,0,0,10
783,11,24,0,0,10
784,11,24,0,0,10
785,11,24,0,0,10
786,11,25,0,0,10
787,11,25,0,0,10
788,11,25,0,0,10
789,11,25,0,0,10
790,11,25,0,0,10
791,11,25,0,0,10
792,11,25,0,0,10
793,11,25,0,0,10
794,11,25,0,0,10
795,11,25,0,0,10
796,11,25,0,0,10
797,11,25,0,0,10
798,11,25,0,0,10
799,11,25,0,0,10
800,11,25,0,0,10
801,11,25,0,0,10
802,11,25,0,0,10
803,11,25,0,0,10
804,11,26,0,0,10
805,11,26,0,0,10
806,11,26,0,0,10
807,11,26,0,0,10
808,11,26,0,0,10
809,11,26,0,0,10
810,11,26,0,0,10
811,11,26,0,0,10
812,11,26,0,0,10
813,11,26,0,0,10
814,11,27,0,0,10
815,11,27,0,0,10
816,11,28,0,0,10
817,11,28,0,0,10
818,11,28,0,0,10
819,11,28,0,0,10
820,11,28,0,0,10
821,11,28,0,0,10
822,11,28,0,0,10
823,11,28,0,0,10
824,11,28,0,0,10
825,11,28,0,0,10
826,11,28,0,0,10
827,11,28,0,0,10
828,11,28,0,0,10
829,11,28,0,0,10
830,11,28,0,0,10
831,11,28,0,0,10
832,11,28,0,0,10
833,11,28,0,0,10
834,11,28,0,0,10
835,11,28,0,0,10
836,11,28,0,0,10
837,11,28,0,0,10
838,11,28,0,0,10
839,11,28,0,0,10
840,11,28,0,0,10
841,11,28,0,0,10
842,11,28,0,0,10
843,11,29,0,0,10
844,11,29,0,0,10
845,11,29,0,0,10
846,11,29,0,0,10
847,11,29,0,0,10
848,11,29,0,0,10
849,11,29,0,0,10
850,11,30,0,0,10
851,11,30,0,0,10
852,11,31,0,0,10
853,11,32,0,0,10
854,11,32,0,0,10
855,11,32,0,0,10
856,11,32,0,0,10
857,11,32,0,0,10
858,11,32,0,0,10
859,11,32,0,0,10
860,11,32,0,0,10
861,11,32,0,0,10
862,11,32,0,0,10
863,11,32,0,0,10
864,11,32,0,0,10
865,11,32,0,0,10
866,11,32,0,0,10
867,11,32,0,0,10
868,11,32,0,0,10
869,11,32,0,0,10
870,11,32,0,0,10
871,11,32,0,0,10
872,11,32,0,0,10
873,11,32,0,0,10
874,11,32,0,0,10
875,11,32,0,0,10
876,11,32,0,0,10
877,11,32,0,0,10
878,11,32,0,0,10
879,11,32,0,0,10
880,11,33,0,0,10
881,11,33,0,0,10
882,11,33,0,0,10
883,11,33,0,0,10
884,11,33,0,0,10
885,11,33,0,0,10
886,11,33,0,0,10
887,11,33,0,0,10
888,11,33,0,0,10
889,11,33,0,0,10
890,11,33,0,0,10
891,11,33,0,0,10
892,11,33,0,0,10
893,11,33,0,0,10
894,11,33,0,0,10
895,11,33,0,0,10
896,11,33,0,0,10
897,11,33,0,0,10
898,11,33,0,0,10
899,11,34,0,0,10
900,11,34,0,0,10
901,11,34,0,0,10
902,11,34,0,0,10
903,11,34,0,0,10
904,11,34,0,0,10
905,11,35,0,0,10
906,11,35,0,0,10
907,11,35,0,0,10
908,11,35,0,0,10
909,11,36,0,0,10
910,11,36,0,0,10
911,11,36,0,0,10
912,11,36,0,0,10
913,11,36,0,0,10
914,11,36,0,0,10
915,11,36,0,0,10
916,11,36,0,0,10
917,11,36,0,0,10
918,11,36,0,0,10
919,11,36,0,0,10
920,11,36,0,0,10
921,11,36,0,0,10
922,11,36,0,0,10
923,11,36,0,0,10
924,11,36,0,0,10
925,11,37,0,0,10
926,11,37,0,0,10
927,11,37,0,0,10
928,11,37,0,0,10
929,11,37,0,0,10
930,11,37,0,0,10
931,11,37,0,0,10
932,11,37,0,0,10
933,11,37,0,0,10
934,11,37,0,0,10
935,11,37,0,0,10
936,11,37,0,0,10
937,11,37,0,0,10
938,11,37,0,0,10
939,11,37,0,0,10
940,11,37,0,0,10
941,11,37,0,0,10
942,11,37,0,0,10
943,11,37,0,0,10
944,11,37,0,0,10
945,11,37,0,0,10
946,11,38,0,0,10
947,11,38,0,0,10
948,11,38,0,0,10
949,11,38,0,0,10
950,11,38,0,0,10
951,11,38,0,0,10
952,11,38,0,0,10
953,11,38,0,0,10
954,11,38,0,0,10
955,11,38,0,0,10
956,11,38,0,0,10
957,11,38,0,0,10
958,11,38,0,0,10
959,11,38,0,0,10
960,11,38,0,0,10
961,11,38,0,0,10
962,11,38,0,0,10
963,11,38,0,0,10
964,11,38,0,0,10
965,11,38,0,0,10
966,11,38,0,0,10
967,11,38,0,0,10
968,11,38,0,0,10
969,11,38,0,0,10
970,11,38,0,0,10
971,11,38,0,0,10
972,11,38,0,0,10
973,11,38,0,0,10
974,11,38,0,0,10
975,11,38,0,0,10
976,11,38,0,0,10
977,11,38,0,0,10
978,11,38,0,0,10
979,11,38,0,0,10
980,11,38,0,0,10
981,11,38,0,0,10
982,11,38,0,0,10
983,11,38,0,0,10
984,11,38,0,0,10
985,11,38,0,0,10
986,11,38,0,0,10
987,11,38,0,0,10
988,11,38,0,0,10
989,11,38,0,0,10
990,11,39,0,0,10
991,11,39,0,0,10
992,11,40,0,0,10
993,11,40,0,0,10
994,11,40,0,0,10
995,11,40,0,0,10
996,11,40,0,0,10
997,11,40,0,0,10
998,11,40,0,0,10
999,11,40,0,0,10
1000,11,40,0,0,10
1001,11,40,0,0,10
1002,11,40,0,0,10
1003,11,40,0,0,10
1004,11,40,0,0,10
1005,11,40,0,0,10
1006,11,40,0,0,10
1007,11,40,0,0,10
1008,11,40,0,0,10
1009,11,40,0,0,10
1010,11,40,0,0,10
1011,11,40,0,0,10
1012,11,40,0,0,10
1013,11,40,0,0,10
1014,11,40,0,0,10
1015,11,40,0,0,10
1016,11,40,0,0,10
1017,11,40,0,0,10
1018,11,40,0,0,10
1019,11,40,0,0,10
1020,11,40,0,0,10
1021,11,40,0,0,10
1022,11,40,0,0,10
1023,11,40,0,0,10
1024,11,40,0,0,10
1025,11,40,0,0,10
1026,11,40,0,0,10
1027,11,40,0,0,10
1028,11,40,0,0,10
1029,11,40,0,0,10
1030,11,40,0,0,10
1031,11,40,0,0,10
1032,11,40,0,0,10
1033,11,40,0,0,10
1034,11,40,0,0,10
1035,11,40,0,0,10
1036,11,40,0,0,10
1037,11,40,0,0,10
1038,11,40,0,0,10
1039,11,40,0,0,10
1040,11,40,0,0,10
1041,11,40,0,0,10
1042,11,40,0,0,10
1043,11,40,0,0,10
1044,11,40,0,0,10
1045,11,40,0,0,10
1046,11,40,0,0,10
1047,11,40,0,0,10
1048,11,40,0,0,10
1049,11,40,0,0,10
1050,11,40,0,0,10
1051,11,40,0,0,10
1052,11,40,0,0,10
1053,11,40,0,0,10
1054,11,40,0,0,10
1055,11,40,0,0,10
1056,11,40,0,0,10
1057,11,40,0,0,10
1058,11,40,0,0,10
1059,11,40,0,0,10
1060,11,40,0,0,10
1061,11,40,0,0,10
1062,11,40,0,0,10
1063,11,40,0,0,10
1064,11,40,0,0,10
1065,11,40,0,0,10
1066,11,40,0,0,10
1067,11,41,0,0,10
1068,11,41,0,0,10
1069,11,41,0,0,10
1070,11,41,0,0,10
1071,11,41,0,0,10
1072,11,41,0,0,10
1073,11,41,0,0,10
1074,11,41,0,0,10
1075,11,41,0,0,10
1076,11,41,0,0,10
1077,11,41,0,0,10
1078,11,41,0,0,10
1079,11,41,0,0,10
1080,11,41,0,0,10
1081,11,42,0,0,10
1082,11,42,0,0,10
1083,11,42,0,0,10
1084,11,42,0,0,10
1085,11,42,0,0,10
1086,11,42,0,0,10
1087,11,42,0,0,10
1088,11,42,0,0,10
1089,11,42,0,0,10
1090,11,43,0,0,10
1091,11,43,0,0,10
1092,11,43,0,0,10
1093,11,43,0,0,10
1094,11,43,0,0,10
1095,11,43,0,0,10
1096,11,43,0,0,10
1097,11,43,0,0,10
1098,11,43,0,0,10
1099,11,43,0,0,10
1100,11,43,0,0,10
1101,11,43,0,0,10
1102,11,43,0,0,10
1103,11,43,0,0,10
1104,11,43,0,0,10
1105,11,43,0,0,10
1106,11,43,0,0,10
1107,11,43,0,0,10
1108,11,43,0,0,10
1109,11,43,0,0,10
1110,11,43,0,0,10
1111,11,43,0,0,10
1112,11,43,0,0,10
1113,11,43,0,0,10
1114,11,43,0,0,10
1115,11,43,0,0,10
1116,11,43,0,0,10
1117,11,43,0,0,10
1118,11,43,0,0,10
1119,11,43,0,0,10
1120,11,43,0,0,10
1121,11,43,0,0,10
1122,11,43,0,0,10
1123,11,43,0,0,10
1124,11,43,0,0,10
1125,11,43,0,0,10
1126,11,43,0,0,10
1127,11,43,0,0,10
1128,11,43,0,0,10
1129,11,43,0,0,10
1130,11,43,0,0,10
1131,11,43,0,0,10
1132,11,43,0,0,10
1133,11,43,0,0,10
1134,11,43,0,0,10
1135,11,43,0,0,10
1136,11,43,0,0,10
1137,11,43,0,0,10
1138,11,43,0,0,10
1139,11,43,0,0,10
1140,11,43,0,0,10
1141,11,43,0,0,10
1142,11,43,0,0,10
1143,11,43,0,0,10
1144,11,43,0,0,10
1145,11,43,0,0,10
1146,11,43,0,0,10
1147,11,43,0,0,10
