step,infected_agents,exposed_agents,recovered_agents,dead_agents,asympt_agents,suscept_agents,hospital_beds,icu_beds
281,29,35,0,0,24,1957,10,0
282,29,35,0,0,24,1957,10,0
283,29,35,0,0,24,1957,10,0
284,29,35,0,0,24,1957,10,0
285,29,37,0,0,24,1955,10,0
286,29,37,0,0,24,1955,10,0
287,29,38,0,0,24,1954,10,0
288,29,38,0,0,24,1954,10,0
289,29,38,0,0,24,1954,10,0
290,30,38,0,0,25,1953,10,0
291,30,38,0,0,25,1953,10,0
292,30,38,0,0,25,1953,10,0
293,30,38,0,0,25,1953,10,0
294,30,38,0,0,25,1953,10,0
295,31,37,0,0,26,1953,10,0
296,31,37,0,0,26,1953,10,0
297,31,37,0,0,26,1953,10,0
298,32,36,0,0,26,1953,10,0
299,32,36,0,0,26,1953,10,0
300,32,36,0,0,26,1953,10,0
301,32,36,0,0,26,1953,10,0
302,32,37,0,0,26,1952,10,0
303,32,37,0,0,26,1952,10,0
304,32,37,0,0,26,1952,10,0
305,32,37,0,0,26,1952,10,0
306,32,38,0,0,26,1951,10,0
307,32,38,0,0,26,1951,10,0
308,32,38,0,0,26,1951,10,0
309,32,38,0,0,26,1951,10,0
310,32,38,0,0,26,1951,10,0
311,32,38,0,0,26,1951,10,0
312,32,38,0,0,26,1951,10,0
313,32,39,0,0,26,1950,10,0
314,32,39,0,0,26,1950,10,0
315,32,39,0,0,26,1950,10,0
316,32,39,0,0,26,1950,10,0
317,32,40,0,0,26,1949,10,0
318,32,41,0,0,26,1948,10,0
319,32,41,0,0,26,1948,10,0
320,32,41,0,0,26,1948,10,0
321,32,41,0,0,26,1948,10,0
322,32,41,0,0,26,1948,10,0
323,33,40,0,0,27,1948,10,0
324,33,41,0,0,27,1947,10,0
325,33,43,0,0,27,1945,10,0
326,33,43,0,0,27,1945,10,0
327,33,43,0,0,27,1945,10,0
328,34,42,0,0,28,1945,10,0
329,34,43,0,0,28,1944,10,0
330,34,43,0,0,28,1944,10,0
331,34,43,0,0,28,1944,10,0
332,34,43,0,0,28,1944,10,0
333,34,43,0,0,28,1944,10,0
334,35,42,0,0,29,1944,9,0
335,35,41,0,0,29,1944,9,0
336,35,42,0,0,29,1943,9,0
337,36,41,0,0,30,1943,9,0
338,36,41,0,0,30,1943,9,0
339,36,41,0,0,30,1943,9,0
340,36,41,0,0,30,1943,9,0
341,36,41,0,0,30,1943,9,0
342,36,41,0,0,30,1943,9,0
343,36,41,0,0,30,1943,9,0
344,36,41,0,0,30,1943,9,0
345,36,41,0,0,30,1943,9,0
346,36,41,0,0,30,1943,9,0
347,36,41,0,0,30,1943,9,0
348,36,41,0,0,30,1943,9,0
349,36,42,0,0,29,1942,9,0
350,36,42,0,0,29,1942,9,0
351,36,42,0,0,29,1942,9,0
352,36,42,0,0,29,1942,9,0
353,38,42,0,0,30,1940,9,0
354,39,41,0,0,31,1940,9,0
355,39,41,0,0,31,1940,9,0
356,40,40,0,0,32,1940,9,0
357,40,41,0,0,32,1939,9,0
358,40,41,0,0,32,1939,9,0
359,40,41,0,0,32,1939,9,0
360,40,41,0,0,32,1939,9,0
361,40,41,0,0,32,1939,9,0
362,40,41,0,0,32,1939,9,0
363,40,43,0,0,31,1937,9,0
364,40,43,0,0,31,1937,9,0
365,40,43,0,0,31,1937,9,0
366,40,43,0,0,31,1937,9,0
367,40,43,0,0,31,1937,9,0
368,40,43,0,0,31,1937,9,0
369,40,43,0,0,31,1937,9,0
370,40,43,0,0,31,1937,9,0
371,40,44,0,0,31,1936,9,0
372,40,44,0,0,31,1936,9,0
373,40,44,0,0,31,1936,9,0
374,41,43,0,0,32,1936,9,0
375,41,43,0,0,32,1936,9,0
376,41,43,0,0,32,1936,9,0
377,42,43,0,0,32,1935,9,0
378,42,43,0,0,32,1935,9,0
379,42,43,0,0,32,1935,9,0
380,42,44,0,0,32,1934,9,0
381,42,44,0,0,32,1934,9,0
382,42,44,0,0,32,1934,9,0
383,43,43,0,0,33,1934,9,0
384,43,43,0,0,33,1934,9,0
385,43,45,0,0,33,1932,9,0
386,43,45,0,0,33,1932,9,0
387,43,45,0,0,33,1932,9,0
388,43,45,0,0,33,1932,9,0
389,43,47,0,0,33,1930,9,0
390,43,47,0,0,33,1930,9,0
391,43,47,0,0,33,1930,9,0
392,43,47,0,0,33,1930,9,0
393,43,47,0,0,32,1930,9,0
394,43,47,0,0,32,1930,9,0
395,43,48,0,0,32,1929,9,0
396,43,48,0,0,32,1929,9,0
397,43,48,0,0,32,1929,9,0
398,43,49,0,0,32,1928,9,0
399,43,50,0,0,32,1927,9,0
400,43,50,0,0,32,1927,9,0
401,43,50,0,0,32,1927,9,0
402,43,50,0,0,32,1927,9,0
403,44,49,0,0,33,1927,9,0
404,44,49,0,0,33,1927,9,0
405,44,49,0,0,33,1927,9,0
406,44,49,0,0,33,1927,9,0
407,44,50,0,0,33,1926,9,0
408,44,50,0,0,33,1926,9,0
409,44,50,0,0,33,1926,9,0
410,44,50,0,0,33,1926,9,0
411,44,50,0,0,33,1926,9,0
412,44,50,0,0,33,1926,9,0
413,44,50,0,0,33,1926,9,0
414,44,50,0,0,33,1926,9,0
415,44,50,0,0,33,1926,9,0
416,44,50,0,0,33,1926,9,0
417,44,50,0,0,33,1926,9,0
418,44,50,0,0,32,1926,9,0
419,44,50,0,0,32,1926,9,0
420,44,50,0,0,32,1926,9,0
421,44,50,0,0,32,1926,9,0
422,45,49,0,0,33,1926,9,0
423,45,49,0,0,33,1926,9,0
424,45,49,0,0,33,1926,9,0
425,45,49,0,0,33,1926,9,0
426,45,49,0,0,33,1926,9,0
427,45,49,0,0,33,1926,9,0
428,45,49,0,0,33,1926,9,0
429,45,49,0,0,33,1926,9,0
430,45,49,0,0,33,1926,9,0
431,46,48,0,0,34,1926,9,0
432,46,48,0,0,34,1926,9,0
433,46,48,0,0,34,1926,9,0
434,46,48,0,0,34,1926,9,0
435,46,49,0,0,34,1925,9,0
436,46,49,0,0,34,1925,9,0
437,46,49,0,0,34,1925,9,0
438,47,48,0,0,35,1925,9,0
439,47,48,0,0,35,1925,9,0
440,47,48,0,0,35,1925,9,0
441,47,48,0,0,35,1925,9,0
442,47,48,0,0,35,1925,9,0
443,47,49,0,0,35,1924,9,0
444,47,49,0,0,35,1924,9,0
445,47,50,0,0,35,1923,9,0
446,47,51,0,0,35,1922,9,0
447,47,51,0,0,35,1922,9,0
448,47,51,0,0,35,1922,9,0
449,48,50,0,0,36,1922,9,0
450,48,50,0,0,36,1922,8,0
451,48,50,0,0,36,1922,8,0
452,48,50,0,0,36,1922,8,0
453,48,50,0,0,36,1922,8,0
454,48,50,0,0,36,1922,8,0
455,49,49,0,0,37,1922,8,0
456,49,49,0,0,37,1922,8,0
457,49,49,0,0,37,1922,8,0
458,49,49,0,0,37,1922,8,0
459,49,50,0,0,37,1921,7,0
460,49,50,0,0,37,1921,7,0
461,50,49,0,0,38,1921,7,0
462,50,49,0,0,38,1921,7,0
463,51,48,0,0,39,1921,7,0
464,51,48,0,0,39,1921,7,0
465,51,48,0,0,39,1921,7,0
466,52,47,0,0,39,1921,7,0
467,52,47,0,0,39,1921,7,0
468,54,45,0,0,40,1921,7,0
469,54,46,0,0,40,1920,7,0
470,54,46,0,0,40,1920,7,0
471,54,46,0,0,40,1920,7,0
472,54,46,0,0,40,1920,7,0
473,54,46,0,0,40,1920,7,0
474,54,46,0,0,40,1920,7,0
475,55,45,0,0,41,1920,7,0
476,55,45,0,0,41,1920,7,0
477,55,45,0,0,41,1920,7,0
478,56,44,0,0,42,1920,7,0
479,56,44,0,0,42,1920,7,0
480,56,44,0,0,42,1920,7,0
481,56,46,0,0,42,1918,7,0
482,56,46,0,0,42,1918,7,0
483,56,46,0,0,42,1918,7,0
484,56,46,0,0,42,1918,7,0
